The ^ati++++=The
formative ^jj+atrb+++=formative
potential ^nn++++=potential
of ^in++++=of
University ^nn+nom+++=University
Social ^jj+atrb+++=Social
Responsibility ^nn+nom+++=Responsibility
( ^zz++++=(USR)
usr ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
is ^vbz+bez+aux++=is
primarily ^rb+down+splt++=primarily
based ^vpsv++agls+xvbnx+=based
on ^in++++=on
its ^pp$+it+++=its
capacity ^nn+nom+++=capacity
to ^to+ncmp+++=to
facilitate ^nn+nom+++=facilitate
learning ^vbg+vprv++xvbg+=learning
through ^in++++=through
imitation ^nn+nom+++=imitation,
, ^zz++++=EXTRAWORD
a ^at++++=a
process ^nns+nom+++=process
widely ^rb++++=widely
acknowledged ^vpsv++by+xvbn+=acknowledged
by ^in++++=by
the ^ati++++=the
authors ^nns++++=authors
central ^jj++++=central
to ^in++++=to
this ^dt+dem+++=this
study ^nn++++=study.
. ^zz++++=EXTRAWORD
Adorno ^np+++??+=Adorno
( ^zz++++=(1993:
1993 ^cd+date+++=EXTRAWORD
: ^zz++++=EXTRAWORD
147 ^cd++++=147),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
in ^in++++=in
Minima ^np+++??+=Minima
Moralia ^np+++??+=Moralia,
, ^zz++++=EXTRAWORD
asserts ^vbz+vpub+++=asserts
that ^tht+vcmp+++=that
the ^ati++++=the
human ^nn++++=human
clings ^vbz++++=clings
to ^in++++=to
imitation ^nn+nom+++=imitation:
: ^zz++++=EXTRAWORD
a ^at++++=a
human ^nn++++=human
being ^xvbg+++xvbg+=being
becomes ^vbz++++=becomes
truly ^rb++++=truly
human ^jj++++=human
only ^rb+down+++=only
when ^wrb+who+++=when
he ^pp3a+pp3+++=he
imitates ^nns+nom+++=imitates
other ^ap++++=other
human ^jj+atrb+++=human
beings ^nns++++=beings.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
perspective ^nn++++=perspective
is ^vbz+bez+vrb++=is
critical ^jj+pred+++=critical
for ^in++++=for
conceptualizing ^xvbg+++xvbg+=conceptualizing
Usr ^np+++??+=USR
as ^in++++=as
a ^at++++=a
significant ^jj+atrb+++=significant
context ^nn++++=context
for ^in++++=for
the ^ati++++=the
moral ^jj+atrb+++=moral
development ^nn+nom+++=development
of ^in++++=of
researchers ^nns+nom+++=researchers,
, ^zz++++=EXTRAWORD
as ^ql++++=as
Adorno ^np+++??+=Adorno
( ^zz++++=(2009)
2009 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
argues ^vbz+vpub+++=argues
that ^tht+vcmp+++=that
human ^jj+atrb+++=human
formation ^nn+nom+++=formation
occurs ^vbz++++=occurs
through ^in++++=through
mimetic ^jj+atrb+++=mimetic
identification ^nn+nom+++=identification
with ^in++++=with
individuals ^nns+nom+++=individuals
who ^whp+rel+subj++=who
embody ^vb++++=embody
universal ^jj+atrb+++=universal
human ^jj+atrb+++=human
qualities ^nns+nom+++=qualities.
. ^zz++++=EXTRAWORD
