The ^ati++++=The
defense ^nn+++??+=defense
of ^in++++=of
individual ^nn+nom+++=individual
A ^at++++=A
s ^zz++++=s
territory ^nn++++=territory
may ^md+pos+++=may
conflict ^vb++++=conflict
with ^in++++=with
individual ^jj+atrb+++=individual
B ^zz++++=B
s ^zz++++=s
desire ^nn++++=desire
to ^to+ncmp+++=to
initiate ^nn+nom+++=initiate
relationships ^nns+nom+++=relationships.
. ^zz++++=EXTRAWORD
Based ^xvbn+++xvbn+=Based
on ^in++++=on
this ^dt+dem+++=this
principle ^nn++++=principle,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
can ^md+pos+++=can
be ^vb+be+aux++=be
concluded ^vpsv++agls+xvbnx+=concluded
that ^tht+vcmp+++=that
any ^dti++++=any
interaction ^nn+nom+++=interaction
inherently ^rb++++=inherently
involves ^vbz++++=involves
an ^at++++=an
element ^nn+nom+++=element
of ^in++++=of
confrontation ^nn+nom+++=confrontation,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
the ^ati++++=the
intensity ^nn+nom+++=intensity
of ^in++++=of
this ^dt+dem+++=this
confrontation ^nn+nom+++=confrontation
varies ^vbz++++=varies
and ^cc++++=and
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
always ^rb++++=always
equally ^rb++++=equally
pronounced ^jj++++=pronounced
( ^zz++++=(our
our ^pp$+pp1+++=EXTRAWORD
translation)6 ^nn++++=translation)6.
. ^zz++++=EXTRAWORD
