The ^ati++++=The
fragmentation ^nn+nom+++=fragmentation
of ^in++++=of
forest ^nn++++=forest
formations ^nns+nom+++=formations,
, ^zz++++=EXTRAWORD
defined ^vpbn+vprv++xvbn+=defined
as ^cs+sub+++=as
isolated ^jj+atrb++xvbn+=isolated
patches ^nns++++=patches
of ^in++++=of
forest ^npl++++=forest
surrounded ^vwbn+++xvbn+=surrounded
by ^in++++=by
areas ^nns++++=areas
subjected ^vwbn+++xvbn+=subjected
to ^in++++=to
anthropogenic ^jj+atrb+++=anthropogenic
transformation ^nn+nom+++=transformation,
, ^zz++++=EXTRAWORD
can ^md+pos+++=can
result ^vb++++=result
in ^in++++=in
negative ^jj+atrb+++=negative
edge ^nn++++=edge
effects ^nns++++=effects
and ^cc++++=and
the ^ati++++=the
isolation ^nn+nom+++=isolation
of ^in++++=of
species ^nn++++=species
( ^zz++++=(Cosgrove
cosgrove ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2018 ^cd++++=2018).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Fragmentation ^nn+nom+++=Fragmentation
may ^md+pos+++=may
also ^rb++splt++=also
alter ^vb++++=alter
seed ^nn++++=seed
dispersal ^nn+nom+++=dispersal
patterns ^nns++++=patterns
within ^in++++=within
affected ^xvbn+++xvbn+=affected
areas ^nns++++=areas
( ^zz++++=(Cordeiro
cordeiro ^nn+++??+=EXTRAWORD
& ^zz++++=&
Howe ^np++++=Howe
2003 ^cd++++=2003),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
thereby ^rb++++=thereby
impacting ^vbg+++xvbg+=impacting
the ^ati++++=the
maintenance ^nn+nom+++=maintenance
of ^in++++=of
genetic ^jj+atrb+++=genetic
diversity ^nn+nom+++=diversity
and ^cc++++=and
gene ^np++++=gene
flow ^nn++++=flow
( ^zz++++=(Wang
wang ^np++++=EXTRAWORD
& ^zz++++=&
Smith ^np++++=Smith
2002 ^cd++++=2002).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Forest ^nn++++=Forest
formations ^nns+nom+++=formations
such ^abl++++=such
as ^ql++++=as
riparian ^jj+atrb+++=riparian
forests ^nns++++=forests
along ^in++++=along
watercourses ^nns+++??+=watercourses
are ^vb+ber+vrb++=are
important ^jj+pred+++=important
for ^in++++=for
maintaining ^xvbg+++xvbg+=maintaining
gene ^np++++=gene
flow ^nn++++=flow,
, ^zz++++=EXTRAWORD
as ^ql++++=as
they ^pp3a+pp3+++=they
facilitate ^nn+nom+++=facilitate
the ^ati++++=the
interconnection ^nn+nom+++=interconnection
of ^in++++=of
populations ^nns+nom+++=populations
fragmented ^vwbn+++xvbn+=fragmented
by ^in++++=by
habitat ^nn++++=habitat
disturbance ^nn+nom+++=disturbance
( ^zz++++=(Kageyama
kageyama ^nn+++??+=EXTRAWORD
& ^zz++++=&
Gandara ^np+++??+=Gandara
2001 ^cd++++=2001).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
riparian ^jj+atrb+++=riparian
forests ^nns++++=forests
contribute ^vb++++=contribute
to ^in++++=to
the ^ati++++=the
stabilization ^nn+nom+++=stabilization
of ^in++++=of
watercourse ^nn+++??+=watercourse
margins ^nns++++=margins,
, ^zz++++=EXTRAWORD
function ^nn+nom+++=function
as ^ql++++=as
natural ^jj+atrb+++=natural
filters ^nns+nom+++=filters
for ^in++++=for
nutrients ^nns++++=nutrients
and ^cc++++=and
agrochemicals ^nns+nom+++=agrochemicals,
, ^zz++++=EXTRAWORD
intercept ^vb++++=intercept
and ^cc+phrs+++=and
absorb ^vb++++=absorb
solar ^jj+atrb+++=solar
radiation ^nn+nom+++=radiation,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
provide ^vb+vsua+++=provide
shelter ^nn++++=shelter
and ^cc++++=and
food ^nn++++=food
resources ^nns++++=resources
for ^in++++=for
both ^abx++++=both
aquatic ^jj+atrb+++=aquatic
and ^cc+phrs+++=and
terrestrial ^jj+atrb+++=terrestrial
fauna ^nn++++=fauna
( ^zz++++=(Sabino
sabino ^np++++=EXTRAWORD
& ^zz++++=&
castro ^np++++=Castro
1990 ^cd+date+++=1990).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
