The ^ati++++=The
metabolites ^nns++++=metabolites
derived ^vbd+++xvbn+=derived
from ^in++++=from
Lophophora ^np+++??+=Lophophora
williamsii ^nn+++??+=williamsii,
, ^zz++++=EXTRAWORD
similar ^jj++++=similar
to ^in++++=to
those ^dt+pdem+++=those
found ^vbd+vprv++xvbn+=found
in ^in++++=in
many ^ap++++=many
other ^ap++++=other
cacti ^nn+++??+=cacti,
, ^zz++++=EXTRAWORD
represent ^vb++++=represent
a ^at++++=a
potential ^jj+atrb+++=potential
resource ^nn++++=resource
that ^tht+rel+obj++=that
remains ^nns++++=remains
largely ^rb++++=largely
underutilized ^jj+++xvbn+=underutilized
in ^in++++=in
the ^ati++++=the
pharmaceutical ^jj+atrb+++=pharmaceutical
industry ^nn++++=industry
( ^zz++++=(Das
das ^&fw++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Unlike ^in++++=Unlike
ayahuasca ^nn+++??+=ayahuasca,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
metabolites ^nns++++=metabolites
have ^vb+hv+aux++=have
not ^xnot++not++=not
generated ^vprf+++xvbn+=generated
comparable ^jj+atrb+++=comparable
commercial ^jj+atrb+++=commercial
interest ^nn++++=interest,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
may ^md+pos+++=may
be ^vb+be+vrb++=be
attributable ^jj+pred+++=attributable
to ^in++++=to
the ^ati++++=the
legal ^jj+atrb+++=legal
controversies ^nns++++=controversies
associated ^vwbn+++xvbn+=associated
with ^in++++=with
ayahuasca ^nn++++=ayahuasca.
. ^zz++++=EXTRAWORD
