The ^ati++++=The
depth ^nn++++=depth
of ^in++++=of
the ^ati++++=the
stomatal ^jj+atrb+++=stomatal
crypts ^nns+++??+=crypts
was ^vbd+bedz+vrb++=was
indicative ^jj+pred+++=indicative
of ^in++++=of
the ^ati++++=the
growth ^nn++++=growth
conditions ^nns+nom+++=conditions.
. ^zz++++=EXTRAWORD
Leaves ^nns++++=Leaves
from ^in++++=from
control ^nn++++=control
( ^zz++++=(field)
field ^nn++++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
garden ^nn++++=garden-grown
- ^zz++++=EXTRAWORD
grown ^xvbn+++xvbn+=EXTRAWORD
plants ^nns++++=plants
exhibited ^vbd+++xvbn+=exhibited
deeper ^jjr+atrb+++=deeper
stomatal ^jj+atrb+++=stomatal
crypts ^nns+++??+=crypts
compared ^vbd+++xvbn+=compared
to ^in++++=to
those ^dt+dem+++=those
from ^in++++=from
greenhouse ^nn++++=greenhouse-grown
- ^zz++++=EXTRAWORD
grown ^xvbn+++xvbn+=EXTRAWORD
plants ^nns++++=plants,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
crypts ^nns+++??+=crypts
were ^vbd+bed+vrb++=were
completely ^rb+amp+++=completely
absent ^jj+pred+++=absent
in ^in++++=in
plants ^nns++++=plants
cultivated ^vbd+++xvbn+=cultivated
in ^in++++=in
vitro ^nn+++??+=vitro.
. ^zz++++=EXTRAWORD
Stomatal ^np+nom++??+=Stomatal
crypts ^nns+++??+=crypts
were ^vbd+bed+vrb++=were
already ^rb++++=already
observable ^jj+pred+++=observable
in ^in++++=in
the ^ati++++=the
young ^jj+atrb+++=young
leaves ^nns++++=leaves
of ^in++++=of
field ^nn++++=field-grown
- ^zz++++=EXTRAWORD
grown ^xvbn+++xvbn+=EXTRAWORD
plants ^nns++++=plants
( ^zz++++=(Figure
figure ^nn++++=EXTRAWORD
6d ^cd++++=6d).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
findings ^nns++++=findings
suggest ^vb+vpub+++=suggest
that ^tht+vcmp+++=that
the ^ati++++=the
presence ^nn+nom+++=presence
of ^in++++=of
leaf ^nn++++=leaf
crypts ^nns+++??+=crypts
in ^in++++=in
V ^zz++++=V.
. ^zz++++=EXTRAWORD
squamata ^nn++++=squamata
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
strictly ^rb++++=strictly
determined ^jj++++=determined
by ^in++++=by
genetic ^jj+atrb+++=genetic
factors ^nns++++=factors.
. ^zz++++=EXTRAWORD
