The ^ati++++=The
results ^nns++++=results
obtained ^vwbn+++xvbn+=obtained
from ^in++++=from
the ^ati++++=the
estimation ^nn+nom+++=estimation
of ^in++++=of
Equation ^nn+nom+++=Equation
1 ^zz++++=1,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
controls ^nns++++=controls
for ^in++++=for
Sbd ^np+++??+=SBD
and ^cc++++=and
is ^vbz+bez+aux++=is
conducted ^vpsv++agls+xvbnx+=conducted
using ^vbg+++xvbg+=using
Ols ^np+++??+=OLS
( ^zz++++=(Table
table ^nn++++=EXTRAWORD
4 ^zz++++=4,
, ^zz++++=EXTRAWORD
columns ^nns++++=columns
5 ^zz++++=5-8),
- ^zz++++=EXTRAWORD
8 ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
are ^vb+ber+vrb++=are
consistent ^jj+pred+++=consistent
with ^in++++=with
urban ^jj+atrb+++=urban
theoretical ^jj+atrb+++=theoretical
models ^nns++++=models
that ^tht+rel+subj++=that
predict ^vb+vpub+++=predict
a ^at++++=a
decreasing ^jj+atrb++xvbg+=decreasing
price ^nn++++=price
gradient ^nn++++=gradient.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
consistency ^nn++++=consistency
holds ^vbz+vprv+++=holds
across ^in+pl+++=across
both ^abx++++=both
functional ^jj+atrb+++=functional
forms ^nns++++=forms
and ^cc++++=and
specifications ^nns+nom+++=specifications
of ^in++++=of
the ^ati++++=the
Cbd ^np+++??+=CBD
variable ^nn++++=variable.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
tests ^nns++++=tests
for ^in++++=for
spatial ^jj+atrb+++=spatial
randomness ^nns+nom+++=randomness
reject ^vb++++=reject
the ^ati++++=the
null ^jj+atrb+++=null
hypothesis ^nn++++=hypothesis,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
the ^ati++++=the
presence ^nn+nom+++=presence
of ^in++++=of
spatial ^jj+atrb+++=spatial
dependence ^nn+nom+++=dependence.
. ^zz++++=EXTRAWORD
As ^in++++=As
a ^at++++=a
result ^nn++++=result,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Ols ^np+++??+=OLS
estimates ^nns+nom+++=estimates
and ^cc++++=and
associated ^jj+atrb++xvbn+=associated
statistical ^jj+atrb+++=statistical
tests ^nns++++=tests
may ^md+pos+++=may
be ^vb+be+vrb++=be
unreliable ^jj+pred+++=unreliable.
. ^zz++++=EXTRAWORD
To ^in++++=To
address ^nns+nom+++=address
this ^dt+dem+++=this
limitation ^nn+nom+++=limitation,
, ^zz++++=EXTRAWORD
the ^ati++++=the
econometric ^jj+atrb+++=econometric
model ^nn++++=model
is ^vbz+bez+vrb++=is
re ^in++++=re-estimated
- ^zz++++=EXTRAWORD
estimated ^vwbn+vprv+++=EXTRAWORD
using ^vbg+++xvbg+=using
the ^ati++++=the
slx ^np++++=SLX
estimator ^nn++++=estimator.
. ^zz++++=EXTRAWORD
