The ^ati++++=The
relationship ^nn+nom+++=relationship
between ^in++++=between
mimesis ^nns+++??+=mimesis
and ^cc++++=and
education ^nn+nom+++=education
can ^md+pos+++=can
also ^rb++++=also
be ^vb+be+aux++=be
examined ^vpsv++agls+xvbnx+=examined
through ^in++++=through
the ^ati++++=the
etymological ^jj+atrb+++=etymological
origin ^nn++++=origin
of ^in++++=of
the ^ati++++=the
verb ^nn++++=verb
" ^zz++++="to
to ^to++++=EXTRAWORD
educate ^nn+nom+++=educate"
" ^zz++++=EXTRAWORD
( ^zz++++=(educare,
educare ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
from ^in++++=from
Latin ^jj++++=Latin),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
denotes ^vbz+vsua+++=denotes
the ^ati++++=the
act ^nn++++=act
of ^in++++=of
leading ^xvbg+++xvbg+=leading
( ^zz++++=(ducere)
ducere ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
the ^ati++++=the
child ^nn++++=child
out ^rp+pl+++=out
of ^in++++=of
( ^zz++++=(e-,
e ^zz++++=EXTRAWORD
- ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
ex ^np++++=ex)
) ^zz++++=EXTRAWORD
themselves ^ppls+pp3+++=themselves
( ^zz++++=(Martins,
martins ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2005 ^cd++++=2005)
) ^zz++++=EXTRAWORD
and ^cc++++=and
preparing ^jj+++xvbg+=preparing
them ^pp3o+pp3+++=them
to ^to++++=to
engage ^vbi++++=engage
with ^in++++=with
the ^ati++++=the
world ^nn++++=world.
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
context ^nn++++=context,
, ^zz++++=EXTRAWORD
the ^ati++++=the
educational ^jj+atrb+++=educational
process ^nns+nom+++=process
can ^md+pos+++=can
be ^vb+be+aux++=be
understood ^vpsv++agls+xvbn+=understood
as ^ql++++=as
a ^at++++=a
formative ^jj+atrb+++=formative
and ^cc+phrs+++=and
guiding ^jj+atrb+++=guiding
activity ^nn+nom+++=activity.
. ^zz++++=EXTRAWORD
