The ^ati++++=The
year ^nn++++=year
2020 ^cd++++=2020
marked ^jj+++xvbn+=marked
a ^at++++=a
significant ^jj+atrb+++=significant
turning ^jj+atrb++xvbg+=turning
point ^nn++++=point
in ^in++++=in
recent ^jj+atrb+++=recent
history ^nn++++=history,
, ^zz++++=EXTRAWORD
not ^xnot++not++=not
only ^rb+down+++=only
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
the ^ati++++=the
global ^jj+atrb+++=global
impact ^nn++++=impact
of ^in++++=of
the ^ati++++=the
coronavirus ^nns+++??+=coronavirus
pandemic ^jj++++=pandemic
but ^cc++++=but
also ^rb++++=also
by ^in++++=by
highlighting ^xvbg+++xvbg+=highlighting
persistent ^jj++++=persistent
issues ^vbz++++=issues
related ^vbd+++xvbn+=related
to ^in++++=to
social ^jj+atrb+++=social
inequality ^nn+nom+++=inequality
that ^tht+rel+subj++=that
remain ^vb++++=remain
unresolved ^jj++++=unresolved.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
global ^jj+atrb+++=global
crisis ^nn++++=crisis
underscored ^vbd+++xvbn+=underscored
the ^ati++++=the
limitations ^nns+nom+++=limitations
of ^in++++=of
current ^jj+atrb+++=current
achievements ^nns+nom+++=achievements
in ^in++++=in
safeguarding ^xvbg+++xvbg+=safeguarding
humanity ^nn+nom+++=humanity
from ^in++++=from
various ^jj+atrb+++=various
existential ^jj+atrb+++=existential
threats ^nns++++=threats.
. ^zz++++=EXTRAWORD
Addressing ^xvbg+++xvbg+=Addressing
challenges ^vbz++++=challenges
such ^abl++++=such
as ^ql++++=as
racism ^nn++++=racism,
, ^zz++++=EXTRAWORD
exploitation ^nn+nom+++=exploitation,
, ^zz++++=EXTRAWORD
violence ^nn+nom+++=violence,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
prejudice ^nn++++=prejudice
is ^vbz+bez+vrb++=is
essential ^nn++++=essential
for ^in++++=for
progress ^nns+nom+++=progress.
. ^zz++++=EXTRAWORD
There ^ex+pex+++=There
is ^vbz+bez+vrb++=is
an ^at++++=an
urgent ^jj+atrb+++=urgent
need ^vb++++=need
to ^to+vcmp+++=to
critically ^rb++splt++=critically
reassess ^nns+nom+++=reassess
current ^jj+atrb+++=current
practices ^nns++++=practices
and ^cc++++=and
approaches ^nns++++=approaches
to ^in++++=to
coexistence ^nn+nom+++=coexistence
and ^cc++++=and
environmental ^jj+atrb+++=environmental
stewardship ^nn+nom+++=stewardship
( ^zz++++=(Krenak,
krenak ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
