The ^ati++++=The
Orcid ^np+++??+=ORCID
( ^zz++++=(Open
open ^jj+atrb+++=EXTRAWORD
Researcher ^nn+nom+++=Researcher
and ^cc++++=and
Contributor ^np+++??+=Contributor
Id ^np+++??+=ID)
) ^zz++++=EXTRAWORD
identifier ^jjr++++=identifier
was ^vbd+bedz+aux++=was
employed ^vpsv++agls+xvbnx+=employed
to ^to++++=to
disambiguate ^nn+nom+++=disambiguate
authors ^nns++++=authors
whenever ^nn+nom+++=whenever
possible ^jj++++=possible
and ^cc++++=and
was ^vbd+bedz+vrb++=was
available ^jj+pred+++=available
for ^in++++=for
7.2 ^cd++++=7.2%
% ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
authorships ^nns+nom+++=authorships,
, ^zz++++=EXTRAWORD
defined ^vpbn+vprv++xvbn+=defined
as ^ql++++=as
the ^ati++++=the
product ^nn++++=product
of ^in++++=of
the ^ati++++=the
number ^nn++++=number
of ^in++++=of
authors ^nns++++=authors
per ^in++++=per
article ^nn++++=article
and ^cc++++=and
the ^ati++++=the
total ^jj+atrb+++=total
number ^nn++++=number
of ^in++++=of
articles ^nns++++=articles.
. ^zz++++=EXTRAWORD
Following ^jj+++xvbg+=Following
minimal ^jj++++=minimal
processing ^jj+++xvbg+=processing
of ^in++++=of
author ^nn++++=author
names ^nns++++=names,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
the ^ati++++=the
removal ^nn++++=removal
of ^in++++=of
extraneous ^jj+atrb+++=extraneous
elements ^nns+nom+++=elements,
, ^zz++++=EXTRAWORD
the ^ati++++=the
Orcid ^np+++??+=ORCID
identifier ^jjr++++=identifier
was ^vbd+bedz+aux++=was
substituted ^vpsv++agls+xvbnx+=substituted
for ^in++++=for
the ^ati++++=the
author ^nn++++=author
name ^nn++++=name
when ^wrb+who+++=when
a ^at++++=a
given ^jj+atrb++xvbn+=given
name ^nn++++=name
was ^vbd+bedz+aux++=was
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
a ^at++++=a
single ^jj+atrb+++=single
Orcid ^np+++??+=ORCID
identifier ^jjr++++=identifier.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
procedure ^nn++++=procedure
was ^vbd+bedz+aux++=was
repeated ^vpsv++agls+xvbnx+=repeated
after ^cs+sub+++=after
author ^nn++++=author
names ^nns++++=names
were ^vbd+bed+aux++=were
normalized ^vpsv++by+xvbnx+=normalized
by ^in++++=by
removing ^xvbg+++xvbg+=removing
diacritics ^nns++++=diacritics
( ^zz++++=(encoding
encoding ^jj+atrb++xvbg+=EXTRAWORD
names ^nns++++=names
in ^in++++=in
Ascii ^np+++??+=ASCII)
) ^zz++++=EXTRAWORD
and ^cc++++=and
replacing ^vbg+++xvbg+=replacing
hyphens ^nns+++??+=hyphens
with ^in++++=with
spaces ^nns++++=spaces,
, ^zz++++=EXTRAWORD
as ^ql++++=as
Spanish ^jj++++=Spanish-language
- ^zz++++=EXTRAWORD
language ^nn+nom+++=EXTRAWORD
authors ^nns++++=authors
sometimes ^rb++++=sometimes
use ^nn++++=use
hyphens ^nns+++??+=hyphens
to ^to++++=to
facilitate ^nn+nom+++=facilitate
indexing ^jj+++xvbg+=indexing
by ^in++++=by
first ^od++++=first
family ^nn++++=family
name ^nn++++=name.
. ^zz++++=EXTRAWORD
Ultimately ^rb+cnj+++=Ultimately,
, ^zz++++=EXTRAWORD
148 ^cd++++=148
unique ^jj+atrb+++=unique
author ^nn++++=author
names ^nns++++=names
( ^zz++++=(0.5%)
0.5 ^nn+++??+=EXTRAWORD
% ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
associated ^vpsv++agls+xvbnx+=associated
with ^in++++=with
more ^rbr++++=more
than ^in++++=than
one ^cd1++++=one
Orcid ^np+++??+=ORCID
identifier ^jjr++++=identifier
and ^cc++++=and
also ^rb++++=also
appeared ^vbd+seem++xvbn+=appeared
at ^rb++++=at
times ^nns++++=times
without ^in++++=without
an ^at++++=an
Orcid ^np+++??+=ORCID
identifier ^jjr++++=identifier.
. ^zz++++=EXTRAWORD
Due ^jj+cmpx+++=Due
to ^to+jcmp+++=to
the ^ati++++=the
ambiguity ^nn+nom+++=ambiguity
in ^in++++=in
assigning ^xvbg+++xvbg+=assigning
a ^at++++=a
specific ^jj+atrb+++=specific
Orcid ^np+++??+=ORCID
identifier ^jjr++++=identifier
in ^in++++=in
these ^dt+dem+++=these
cases ^nns++++=cases,
, ^zz++++=EXTRAWORD
these ^dt+dem+++=these
authors ^nns++++=authors,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
those ^dt+dem+++=those
without ^in++++=without
any ^dti++++=any
Orcid ^np+++??+=ORCID
identifier ^jjr++++=identifier,
, ^zz++++=EXTRAWORD
were ^vbd+bed+aux++=were
identified ^vpsv++by+xvbnx+=identified
by ^in++++=by
their ^pp$+pp3+++=their
author ^nn++++=author
name ^nn++++=name,
, ^zz++++=EXTRAWORD
following ^jj+++xvbg+=following
the ^ati++++=the
approach ^nn++++=approach
of ^in++++=of
scanff ^np++++=Scanff
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2021).
2021 ^cd++++=EXTRAWORD
). ^nn++++=EXTRAWORD
