The ^ati++++=The
regressions ^nns+++??+=regressions
indicate ^nn+nom+++=indicate
that ^tht+vcmp+++=that
regulatory ^nn++++=regulatory
measures ^vbz++++=measures
imposed ^vpsv++by+xvbn+=imposed
by ^in++++=by
source ^nn++++=source
countries ^nns++++=countries
on ^in++++=on
capital ^nn++++=capital
outflows ^nns+++??+=outflows
were ^vbd+bed+vrb++=were
relatively ^rb++++=relatively
more ^rbr++++=more
effective ^jj++++=effective
than ^in++++=than
the ^ati++++=the
inflow ^nn++++=inflow
controls ^vbz++++=controls
implemented ^vpsv++by+xvbn+=implemented
by ^in++++=by
recipient ^nn++++=recipient
economies ^nns++++=economies
( ^zz++++=(Ghosh
ghosh ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2014 ^cd++++=2014).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Based ^xvbn+++xvbn+=Based
on ^in++++=on
these ^dt+dem+++=these
findings ^nns++++=findings,
, ^zz++++=EXTRAWORD
the ^ati++++=the
authors ^nns++++=authors
argue ^vb+vpub+++=argue
for ^in++++=for
the ^ati++++=the
necessity ^nn+nom+++=necessity
of ^in++++=of
global ^jj+atrb+++=global
coordination ^nn+nom+++=coordination
of ^in++++=of
capital ^nn++++=capital
controls ^nns++++=controls
and ^cc++++=and
other ^ap++++=other
regulatory ^nn++++=regulatory
measures ^nns++++=measures,
, ^zz++++=EXTRAWORD
both ^abx++++=both
between ^in++++=between
source ^nn++++=source
and ^cc++++=and
recipient ^nn++++=recipient
economies ^nns++++=economies
and ^cc++++=and
among ^in++++=among
recipient ^nn++++=recipient
economies ^nns++++=economies
themselves ^ppls+pp3+++=themselves,
, ^zz++++=EXTRAWORD
as ^ql++++=as
such ^abl++++=such
coordination ^nn+nom+++=coordination
has ^vbz+hvz+vrb++=has
the ^ati++++=the
potential ^nn++++=potential
to ^to+ncmp+++=to
mitigate ^nn+nom+++=mitigate
currency ^nn++++=currency
wars ^nns++++=wars,
, ^zz++++=EXTRAWORD
as ^in++++=as
discussed ^nn++++=discussed
in ^in++++=in
korinek ^np++++=Korinek
( ^zz++++=(2012).
2012 ^cd++++=EXTRAWORD
). ^nn++++=EXTRAWORD
