The ^ati++++=The
results ^nns++++=results
presented ^vwbn+++xvbn+=presented
above ^jjb++++=above
raise ^vb++++=raise
a ^at++++=a
key ^jjb+atrb+++=key
question ^nn+nom+++=question
regarding ^in++++=regarding
the ^ati++++=the
feasibility ^nn+nom+++=feasibility
of ^in++++=of
performing ^xvbg+++xvbg+=performing
various ^jj+atrb+++=various
types ^nns++++=types
of ^in++++=of
work ^nn++++=work
remotely ^rb++++=remotely.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several
studies ^nns++++=studies
have ^vb+hv+aux++=have
addressed ^vprf+++xvbnx+=addressed
this ^dt+dem+++=this
issue ^nn++++=issue,
, ^zz++++=EXTRAWORD
including ^in++++=including
those ^dt+dem+++=those
by ^in++++=by
Yasenov ^np+++??+=Yasenov
( ^zz++++=(2020),
2020 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Gallacher ^np+nom++??+=Gallacher
and ^cc++++=and
Hossain ^np+++??+=Hossain
( ^zz++++=(2020),
2020 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Crowley ^np+++??+=Crowley
and ^cc++++=and
Doran ^np+++??+=Doran
( ^zz++++=(2020),
2020 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Brussevich ^np+++??+=Brussevich
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2020),
2020 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
bartik ^np++++=Bartik
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2020).
2020 ^cd++++=EXTRAWORD
). ^nn++++=EXTRAWORD
