A ^at++++=A
significant ^jj+atrb+++=significant
area ^nn++++=area
of ^in++++=of
recent ^jj+atrb+++=recent
research ^nn++++=research
on ^in++++=on
capital ^nn++++=capital
controls ^nns++++=controls
involves ^vbz++++=involves
the ^ati++++=the
comparative ^jj+atrb+++=comparative
analysis ^nn++++=analysis,
, ^zz++++=EXTRAWORD
using ^vbg+++xvbg+=using
various ^jj+atrb+++=various
methodologies ^nns+++??+=methodologies,
, ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
effectiveness ^nns+nom+++=effectiveness
of ^in++++=of
capital ^nn++++=capital
controls ^vbz++++=controls
implemented ^vpsv++by+xvbn+=implemented
by ^in++++=by
emerging ^xvbg+++xvbg+=emerging
and ^cc++++=and
developing ^xvbg+++xvbg+=developing
economies ^nns++++=economies
versus ^in++++=versus
the ^ati++++=the
financial ^jj+atrb+++=financial
regulatory ^nn++++=regulatory
measures ^vbz++++=measures
adopted ^vpsv++by+xvbn+=adopted
by ^in++++=by
developed ^xvbn+++xvbn+=developed
countries ^nns++++=countries.
. ^zz++++=EXTRAWORD
The ^ati++++=The
latter ^ap++++=latter
are ^vb+ber+aux++=are
typically ^rb++splt++=typically
characterized ^vpsv++by+xvbnx+=characterized
by ^in++++=by
prudential ^np++++=prudential
regulations ^nns+nom+++=regulations
that ^tht+rel+++=that,
, ^zz++++=EXTRAWORD
even ^cs+sub+++=even
if ^cs+cnd+++=if
indirectly ^rb+cnj+++=indirectly,
, ^zz++++=EXTRAWORD
influence ^nn+nom+++=influence
the ^ati++++=the
outward ^jjb+atrb+++=outward
investment ^nn+nom+++=investment
activities ^nns+nom+++=activities
of ^in++++=of
domestic ^jj+atrb+++=domestic
agents ^nns++++=agents.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several
studies ^nns++++=studies
indicate ^nn+nom+++=indicate
that ^tht+vcmp+++=that
prudential ^np++++=prudential
measures ^vbz++++=measures
imposed ^vpsv++by+xvbn+=imposed
by ^in++++=by
developed ^xvbn+++xvbn+=developed
countries ^nns++++=countries
on ^in++++=on
capital ^nn++++=capital
outflows ^nns+++??+=outflows
are ^vb+ber+vrb++=are
more ^rbr++++=more
effective ^jj+pred+++=effective
in ^in++++=in
managing ^xvbg+++xvbg+=managing
cross ^jj++++=cross-border
- ^zz++++=EXTRAWORD
border ^nn++++=EXTRAWORD
financial ^jj++++=financial
flows ^vbz++++=flows
than ^in++++=than
the ^ati++++=the
inflow ^nn++++=inflow
controls ^vbz++++=controls
implemented ^vpsv++by+xvbn+=implemented
by ^in++++=by
emerging ^xvbg+++xvbg+=emerging
economies ^nns++++=economies.
. ^zz++++=EXTRAWORD
The ^ati++++=The
evidence ^nn+nom+++=evidence
summarized ^vwbn+++xvbn+=summarized
below ^rb++++=below
is ^vbz+bez+vrb++=is
particularly ^rb++++=particularly
relevant ^jj+pred+++=relevant
in ^in++++=in
the ^ati++++=the
context ^nn++++=context
of ^in++++=of
ongoing ^xvbg+++xvbg+=ongoing
debates ^nns+nom+++=debates
regarding ^in++++=regarding
the ^ati++++=the
multilateral ^jj+atrb+++=multilateral
dimensions ^nns++++=dimensions
of ^in++++=of
capital ^nn++++=capital
controls ^nns++++=controls
and ^cc++++=and
the ^ati++++=the
necessity ^nn+nom+++=necessity
for ^in++++=for
international ^jj+atrb+++=international
coordination ^nn+nom+++=coordination
between ^in++++=between
capital ^nn++++=capital-receiving
- ^zz++++=EXTRAWORD
receiving ^jj++++=EXTRAWORD
and ^cc++++=and
capital ^nn++++=capital-originating
- ^zz++++=EXTRAWORD
originating ^jj+atrb+++=EXTRAWORD
countries ^nns++++=countries.
. ^zz++++=EXTRAWORD
