The ^ati++++=The
present ^jj+atrb+++=present
material ^nn++++=material
was ^vbd+bedz+aux++=was
found ^vpsv++agls+xvbnx+=found
in ^in++++=in
both ^abx++++=both
lotic ^nn++++=lotic
and ^cc++++=and
lentic ^jj+atrb+++=lentic
environments ^nns+nom+++=environments,
, ^zz++++=EXTRAWORD
under ^in++++=under
conditions ^nns+nom+++=conditions
ranging ^vwbg+++xvbg+=ranging
from ^in++++=from
oligotrophic ^nn++++=oligotrophic
to ^in++++=to
supertrophic ^jj++++=supertrophic
and ^cc++++=and
from ^in++++=from
circumneutral ^jj++++=circumneutral
to ^in++++=to
alkaline ^jj+atrb+++=alkaline
ph ^nn++++=pH.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
study ^nn++++=study
provides ^vbz+vsua+++=provides
the ^ati++++=the
first ^od++++=first
documented ^vbd+++xvbn+=documented
record ^nn++++=record
of ^in++++=of
cosmarium ^np++++=Cosmarium
trilobulatum ^nn++++=trilobulatum
var ^nn++++=var.
. ^zz++++=EXTRAWORD
tumidum ^nn++++=tumidum
in ^in++++=in
brazil ^np++++=Brazil.
. ^zz++++=EXTRAWORD
