The ^ati++++=The
presence ^nn+nom+++=presence
of ^in++++=of
multiple ^jj+atrb+++=multiple
research ^nn++++=research
paradigms ^nns++++=paradigms
is ^vbz+bez+vrb++=is
not ^xnot++not++=not
inherently ^rb++++=inherently
problematic ^jj++++=problematic,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
in ^in++++=in
the ^ati++++=the
context ^nn++++=context
of ^in++++=of
educational ^jj+atrb+++=educational
research ^nn++++=research.
. ^zz++++=EXTRAWORD
Treagust ^np+++??+=Treagust
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2014)
2014 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
argue ^vb+vpub+++=argue
that ^tht+vcmp+++=that
such ^abl++++=such
diversity ^nn+nom+++=diversity
facilitates ^nns+nom+++=facilitates
the ^ati++++=the
development ^nn+nom+++=development
of ^in++++=of
more ^rbr++++=more
comprehensive ^jj+atrb+++=comprehensive
knowledge ^nn++++=knowledge
and ^cc++++=and
encourages ^nns+nom+++=encourages
broader ^jjr+atrb+++=broader
scholarly ^jj+atrb+++=scholarly
engagement ^nn+nom+++=engagement.
. ^zz++++=EXTRAWORD
Similarly ^rb+cnj+++=Similarly,
, ^zz++++=EXTRAWORD
Taber ^np+++??+=Taber
( ^zz++++=(2013)
2013 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
recognizes ^vbz+vprv+++=recognizes
that ^tht+vcmp+++=that
each ^dt++++=each
paradigm ^nn++++=paradigm
possesses ^nns+nom+++=possesses
distinct ^jj+atrb+++=distinct
strengths ^nns++++=strengths
and ^cc++++=and
limitations ^nns+nom+++=limitations,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
that ^tht+vcmp+++=that
all ^abn++++=all
paradigms ^nns++++=paradigms
are ^vb+ber+vrb++=are
capable ^jj+pred+++=capable
of ^in++++=of
generating ^xvbg+++xvbg+=generating
valuable ^jj+atrb+++=valuable
insights ^nns++++=insights
and ^cc++++=and
may ^md+pos+++=may
be ^vb+be+aux++=be
utilized ^vpsv++agls+xvbn+=utilized
in ^in++++=in
complementary ^jj+atrb+++=complementary
ways ^nns++++=ways.
. ^zz++++=EXTRAWORD
