The ^ati++++=The
study ^nn++++=study
employed ^vbd+++xvbn+=employed
factor ^nn++++=factor
analysis ^nn++++=analysis
using ^vwbg+++xvbg+=using
the ^ati++++=the
maximum ^jj+atrb+++=maximum
likelihood ^nn+nom+++=likelihood
method ^nn++++=method
with ^in++++=with
quartimax ^nn+++??+=quartimax
rotation ^nn+nom+++=rotation;
; ^zz++++=EXTRAWORD
however ^rb+cnj+++=however,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
approach ^nn++++=approach
yielded ^vbd+++xvbn+=yielded
three ^cd++++=three
factors ^nns++++=factors
that ^tht+rel+subj++=that
accounted ^vbd+++xvbn+=accounted
for ^in+ppvb+++=for
47.61 ^cd++++=47.61%
% ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
common ^jj+atrb+++=common
variance ^nn+nom+++=variance.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
result ^nn++++=result
does ^vbz+doz+aux++=does
not ^xnot++not++=not
satisfy ^vb++++=satisfy
the ^ati++++=the
criterion ^np++++=criterion
proposed ^vwbn+vsua++xvbn+=proposed
by ^in++++=by
Cuadras ^np+++??+=Cuadras
( ^zz++++=(2016),
2016 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
states ^nns++++=states
that ^tht+rel+obj++=that
an ^at++++=an
adequate ^jj+atrb+++=adequate
factor ^nn++++=factor
analysis ^nn++++=analysis
should ^md+nec+++=should
explain ^vb+vpub+++=explain
at ^rb++++=at
least ^rb"++++=least
60 ^cd++++=60%
% ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
common ^jj+atrb+++=common
variance ^nn+nom+++=variance.
. ^zz++++=EXTRAWORD
