The ^ati++++=The
referees ^nns+nom+++=referees
most ^ql+emph+++=most
frequently ^rb++++=frequently
commented ^vbd+vpub++xvbn+=commented
on ^in++++=on
contextual ^jj+atrb+++=contextual
aspects ^nns++++=aspects
of ^in++++=of
the ^ati++++=the
research ^nn++++=research,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
its ^pp$+it+++=its
originality ^nn+nom+++=originality,
, ^zz++++=EXTRAWORD
contribution ^nn+nom+++=contribution
to ^to++++=to
existing ^vbi++++=existing
knowledge ^nn++++=knowledge,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
the ^ati++++=the
impact ^nn++++=impact
of ^in++++=of
its ^pp$+it+++=its
results ^nns++++=results,
, ^zz++++=EXTRAWORD
with ^in++++=with
these ^dt+dem+++=these
factors ^nns++++=factors
cited ^vbd+++xvbn+=cited
in ^in++++=in
90 ^cd++++=90%
% ^zz++++=EXTRAWORD
of ^in++++=of
rejections ^nns+nom+++=rejections
and ^cc++++=and
50 ^cd++++=50
63 ^cd++++=63%
% ^zz++++=EXTRAWORD
of ^in++++=of
recommendations ^nns+nom+++=recommendations
for ^in++++=for
publication ^nn+nom+++=publication.
. ^zz++++=EXTRAWORD
Textual ^jj+atrb+++=Textual
issues ^nns++++=issues,
, ^zz++++=EXTRAWORD
including ^in++++=including
the ^ati++++=the
quality ^nn+nom+++=quality
of ^in++++=of
cited ^vwbn+++xvbn+=cited
work ^nn++++=work,
, ^zz++++=EXTRAWORD
clarity ^nn+nom+++=clarity
of ^in++++=of
the ^ati++++=the
methodology ^nn++++=methodology,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
accuracy ^nn+nom+++=accuracy
of ^in++++=of
data ^nns++++=data
analysis ^nn++++=analysis,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
the ^ati++++=the
second ^od++++=second
most ^ql+emph+++=most
commonly ^rb++++=commonly
mentioned ^vbd+vpub++xvbn+=mentioned,
, ^zz++++=EXTRAWORD
appearing ^vbg+seem++xvbg+=appearing
in ^in++++=in
60 ^cd++++=60
63 ^cd++++=63%
% ^zz++++=EXTRAWORD
of ^in++++=of
critical ^jj+atrb+++=critical
comments ^nns+nom+++=comments
and ^cc++++=and
57 ^cd++++=57
60 ^cd++++=60%
% ^zz++++=EXTRAWORD
of ^in++++=of
positive ^jj+atrb+++=positive
evaluations ^nns+nom+++=evaluations.
. ^zz++++=EXTRAWORD
Linguistic ^jj+atrb+++=Linguistic
issues ^nns++++=issues,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
syntax ^nn++++=syntax,
, ^zz++++=EXTRAWORD
spelling ^nn+nom+++=spelling,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
coherence ^nn+nom+++=coherence,
, ^zz++++=EXTRAWORD
were ^vbd+bed+vrb++=were
the ^ati++++=the
least ^rbt++++=least
frequently ^rb++++=frequently
mentioned ^vbd+vpub++xvbn+=mentioned,
, ^zz++++=EXTRAWORD
followed ^vpbn+vprv++xvbn+=followed
by ^in++++=by
concerns ^nn++++=concerns
related ^vpsv++agls+xvbn+=related
to ^to++++=to
formatting ^vbi++++=formatting
and ^cc++++=and
the ^ati++++=the
publishing ^jj+atrb+++=publishing
process ^nns+nom+++=process.
. ^zz++++=EXTRAWORD
