The ^ati++++=The
following ^jj+atrb++xvbg+=following
terms ^nns++++=terms
are ^vb+ber+aux++=are
commonly ^rb++splt++=commonly
used ^vpsv++++=used
to ^to++++=to
describe ^vb++++=describe
capoeira ^nn+++??+=capoeira
events ^nns++++=events:
: ^zz++++=EXTRAWORD
" ^zz++++="roda,"
roda ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
which ^whp+who+++=which
refers ^vbz++++=refers
to ^in++++=to
a ^at++++=a
social ^jj++++=social
gathering ^jj+++xvbg+=gathering
where ^wrb+who+++=where
capoeira ^nn+++??+=capoeira
is ^vbz+bez+aux++=is
practiced ^vpsv++agls+xvbnx+=practiced;
; ^zz++++=EXTRAWORD
" ^zz++++="batizado,"
batizado ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
denoting ^vbg+++xvbg+=denoting
a ^at++++=a
grading ^jj+atrb++xvbg+=grading
ceremony ^nn++++=ceremony
often ^rb++++=often
translated ^vbd+++xvbn+=translated
as ^in++++=as
" ^zz++++="baptism";
baptism ^nn+nom+++=EXTRAWORD
" ^zz++++=EXTRAWORD
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
" ^zz++++="formatura,"
formatura ^nn++++=EXTRAWORD
, ^zz++++=EXTRAWORD
" ^zz++++=EXTRAWORD
which ^whp+who+++=which
signifies ^vbz++++=signifies
a ^at++++=a
graduation ^nn+nom+++=graduation
ceremony ^nn++++=ceremony.
. ^zz++++=EXTRAWORD
