The ^ati++++=The
results ^nns++++=results
indicate ^nn+nom+++=indicate
that ^tht+vcmp+++=that
the ^ati++++=the
simultaneous ^jj+atrb+++=simultaneous
relocation ^nn+nom+++=relocation
of ^in++++=of
A ^at++++=A.
. ^zz++++=EXTRAWORD
distichantha ^nn+++??+=distichantha
and ^cc++++=and
W ^zz++++=W.
. ^zz++++=EXTRAWORD
cyathiformis ^nns+++??+=cyathiformis
as ^ql++++=as
both ^abx++++=both
epiphytic ^nn++++=epiphytic
and ^cc++++=and
terrestrial ^jj+atrb+++=terrestrial
individuals ^nns+nom+++=individuals
is ^vbz+bez+vrb++=is
feasible ^jj+pred+++=feasible.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
relocating ^jj+++xvbg+=relocating
these ^dt+dem+++=these
bromeliads ^nns+++??+=bromeliads
to ^in++++=to
soil ^nn++++=soil
substrates ^nns+nom+++=substrates
can ^md+pos+++=can
reduce ^vb++++=reduce
implantation ^nn+nom+++=implantation
costs ^nns++++=costs
during ^in++++=during
rescue ^nn++++=rescue
operations ^nns+nom+++=operations
by ^in++++=by
significantly ^rb++++=significantly
decreasing ^jj++++=decreasing
the ^ati++++=the
labor ^nn++++=labor
required ^vwbn+++xvbn+=required
for ^in++++=for
their ^pp$+pp3+++=their
establishment ^nn+nom+++=establishment.
. ^zz++++=EXTRAWORD
