The ^ati++++=The
evaluation ^nn+nom+++=evaluation
serves ^vbz++++=serves
a ^at++++=a
formative ^jj+atrb+++=formative
function ^nn+nom+++=function,
, ^zz++++=EXTRAWORD
as ^in++++=as
decision ^nn++++=decision-making
- ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=EXTRAWORD
within ^in++++=within
the ^ati++++=the
educational ^jj+atrb+++=educational
process ^nns+nom+++=process
is ^vbz+bez+aux++=is
directed ^vpsv++agls+xvbnx+=directed
toward ^in++++=toward
enhancing ^xvbg+++xvbg+=enhancing
both ^abx++++=both
the ^ati++++=the
education ^nn+nom+++=education
and ^cc++++=and
development ^nn+nom+++=development
of ^in++++=of
the ^ati++++=the
learner ^nn++++=learner.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
aims ^vbz++++=aims
to ^to+vcmp+++=to
inform ^vbi++++=inform
and ^cc++++=and
support ^nn++++=support
the ^ati++++=the
education ^nn+nom+++=education
of ^in++++=of
the ^ati++++=the
family ^nn++++=family
regarding ^in++++=regarding
effective ^jj+atrb+++=effective
practices ^nns++++=practices
at ^in++++=at
home ^nr++++=home,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
to ^to++++=to
prepare ^vbi++++=prepare
relevant ^jj+atrb+++=relevant
educational ^jj+atrb+++=educational
agencies ^nns++++=agencies
for ^in++++=for
their ^pp$+pp3+++=their
roles ^nns++++=roles
in ^in++++=in
the ^ati++++=the
process ^nns+nom+++=process.
. ^zz++++=EXTRAWORD
