The ^ati++++=The
sociocultural ^jj+atrb+++=sociocultural
approach ^nn++++=approach
provides ^vbz+vsua+++=provides
a ^at++++=a
significant ^jj+atrb+++=significant
theoretical ^jj+atrb+++=theoretical
framework ^nn++++=framework
for ^in++++=for
assessing ^xvbg+++xvbg+=assessing
and ^cc++++=and
promoting ^xvbg+++xvbg+=promoting
the ^ati++++=the
development ^nn+nom+++=development
of ^in++++=of
preschool ^nn+++??+=preschool
children ^nns++++=children
within ^in++++=within
educational ^jj+atrb+++=educational
settings ^nns++++=settings,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
this ^dt+dem+++=this
framework ^nn++++=framework
is ^vbz+bez+aux++=is
further ^jjb+pred+++=further
enhanced ^vpsv++by+xvbn+=enhanced
by ^in++++=by
cognitive ^jj+atrb+++=cognitive
neuropsychology ^nn+++??+=neuropsychology,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
examines ^vbz++++=examines
the ^ati++++=the
relationships ^nns+nom+++=relationships
between ^in++++=between
brain ^nn++++=brain
maturation ^nn+nom+++=maturation
and ^cc++++=and
behavioral ^jj+atrb+++=behavioral
development ^nn+nom+++=development
in ^in++++=in
children ^nns++++=children.
. ^zz++++=EXTRAWORD
A ^at++++=A
review ^nn++++=review
of ^in++++=of
the ^ati++++=the
literature ^nn++++=literature
indicates ^nns+nom+++=indicates
a ^at++++=a
trend ^nn++++=trend
among ^in++++=among
researchers ^nns+nom+++=researchers
to ^to++++=to
develop ^vbi++++=develop
and ^cc+phrs+++=and
adapt ^vb++++=adapt
cognitive ^jj+atrb+++=cognitive
assessments ^nns+nom+++=assessments
for ^in++++=for
preschool ^nn+++??+=preschool
children ^nns++++=children
using ^vwbg+++xvbg+=using
an ^at++++=an
integrated ^jj+atrb++xvbn+=integrated
approach ^nn++++=approach
that ^tht+rel+subj++=that
combines ^vbz++++=combines
the ^ati++++=the
principles ^nns++++=principles
of ^in++++=of
cognitive ^jj+atrb+++=cognitive
neuropsychology ^nn+++??+=neuropsychology
with ^in++++=with
the ^ati++++=the
foundational ^jj+atrb+++=foundational
concepts ^nns++++=concepts
of ^in++++=of
the ^ati++++=the
sociocultural ^jj+atrb+++=sociocultural
approach ^nn++++=approach
( ^zz++++=(Piedra
piedra ^nn++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
