The ^ati++++=The
mean ^jj+atrb+++=mean
diversity ^nn+nom+++=diversity
of ^in++++=of
cleaners ^nns+nom+++=cleaners
was ^vbd+bedz+vrb++=was
higher ^jjr+pred+++=higher
than ^in++++=than
that ^dt+dem+++=that
of ^in++++=of
non ^&fw++++=non-cleaners
- ^zz++++=EXTRAWORD
cleaners ^nns+nom+++=EXTRAWORD
in ^in++++=in
most ^ql+emph+++=most
families ^nns++++=families.
. ^zz++++=EXTRAWORD
In ^in++++=In
18 ^cd++++=18
out ^rp+pl+++=out
of ^in++++=of
the ^ati++++=the
26 ^cd++++=26
families ^nns++++=families
analyzed ^vbd+++xvbn+=analyzed
in ^in++++=in
Brazil ^np++++=Brazil
and ^cc++++=and
Africa ^np++++=Africa,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mean ^jj+atrb+++=mean
diversity ^nn+nom+++=diversity
was ^vbd+bedz+vrb++=was
significantly ^rb++++=significantly
greater ^jjr+pred+++=greater
for ^in++++=for
cleaners ^nns+nom+++=cleaners
( ^zz++++=(Fig.
fig ^nn++++=EXTRAWORD
. ^zz++++=EXTRAWORD
3 ^zz++++=3).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
For ^in++++=For
instance ^nn+nom+++=instance,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
Charadriidae ^np+++??+=Charadriidae
family ^nn++++=family,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mean ^jj+atrb+++=mean
H ^zz++++=H
value ^nn++++=value
was ^vbd+bedz+vrb++=was
approximately ^rb+down+++=approximately
0.268 ^nn+++??+=0.268
for ^in++++=for
non ^&fw++++=non-cleaners,
- ^zz++++=EXTRAWORD
cleaners ^nns+nom+++=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
constitute ^vb++++=constitute
about ^in++++=about
93 ^cd++++=93%
% ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
family ^nn++++=family
members ^nns+nom+++=members,
, ^zz++++=EXTRAWORD
whereas ^cs+sub+++=whereas
for ^in++++=for
cleaners ^nns+nom+++=cleaners,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
represent ^vb++++=represent
about ^in++++=about
6 ^zz++++=6%
% ^zz++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
members ^nns+nom+++=members,
, ^zz++++=EXTRAWORD
the ^ati++++=the
mean ^jj+atrb+++=mean
h ^zz++++=H
value ^nn++++=value
was ^vbd+bedz+vrb++=was
approximately ^rb+down+++=approximately
1.265 ^cd++++=1.265.
. ^zz++++=EXTRAWORD
