The ^ati++++=The
use ^nn++++=use
of ^in++++=of
Ict ^np+++??+=ICT
in ^in++++=in
contextual ^nn+nom+++=contextual
Tsa ^np+++??+=TSA
has ^vbz+hvz+aux++=has
primarily ^rb+down+splt++=primarily
been ^vprf+ben+aux+xvbnx+=been
applied ^vpsv++agls+xvbnx+=applied
to ^in++++=to
data ^nns++++=data
analysis ^nn++++=analysis,
, ^zz++++=EXTRAWORD
as ^in++++=as
most ^ql+emph+++=most
Ceap ^np+++??+=CEAP
courses ^nns++++=courses
reported ^vbd+vpub++xvbn+=reported
in ^in++++=in
the ^ati++++=the
literature ^nn++++=literature
are ^vb+ber+aux++=are
implemented ^vpsv++agls+xvbnx+=implemented
locally ^rb+cnj+++=locally,
, ^zz++++=EXTRAWORD
enabling ^vbg+nom++xvbg+=enabling
instructors ^vb++++=instructors
to ^to+vcmp+++=to
investigate ^nn+nom+++=investigate
the ^ati++++=the
target ^nn++++=target
discourse ^nn++++=discourse
community ^nn+nom+++=community
on ^in++++=on
site ^nn++++=site.
. ^zz++++=EXTRAWORD
For ^in++++=For
instance ^nn+nom+++=instance,
, ^zz++++=EXTRAWORD
Dehnad ^np+++??+=Dehnad
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2010)
2010 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
utilized ^vbd+++xvbn+=utilized
computer ^nn+nom+++=computer
software ^nn+++??+=software
( ^zz++++=(SPSS)
spss ^nns+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
to ^in++++=to
analyze ^jj+atrb++??+=analyze
data ^nns++++=data
obtained ^vwbn+++xvbn+=obtained
from ^in++++=from
questionnaires ^nns++++=questionnaires
administered ^vbd+++xvbn+=administered
to ^in++++=to
graduate ^nn+nom+++=graduate
students ^nns++++=students
at ^in++++=at
a ^at++++=a
medical ^jj++++=medical
and ^cc++++=and
management ^nn+nom+++=management
university ^nn+nom+++=university,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
from ^in++++=from
interviews ^nns++++=interviews
with ^in++++=with
department ^nn+nom+++=department
heads ^nns++++=heads,
, ^zz++++=EXTRAWORD
students ^nns++++=students,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
a ^at++++=a
senior ^nn++++=senior
university ^npl+nom+++=university
administrator ^nn++++=administrator,
, ^zz++++=EXTRAWORD
in ^to++++=in
order ^vb++++=order
to ^to+vcmp+++=to
revise ^vb++++=revise
the ^ati++++=the
syllabus ^nn++++=syllabus
of ^in++++=of
a ^at++++=a
ceap ^np++++=CEAP
course ^nn++++=course.
. ^zz++++=EXTRAWORD
