The ^ati++++=The
communicative ^nn++++=communicative
challenges ^vbz++++=challenges
encountered ^vpsv++by+xvbn+=encountered
by ^in++++=by
new ^jj+atrb+++=new
arrivals ^nns+nom+++=arrivals
when ^wrb+who+++=when
interacting ^jj++++=interacting
with ^in++++=with
Irish ^jj+atrb+++=Irish
authorities ^nns+nom+++=authorities
and ^cc++++=and
accessing ^jj+atrb++xvbg+=accessing
social ^jj+atrb+++=social
services ^nns++++=services
are ^vb+ber+aux++=are
reflected ^vpsv++agls+xvbnx+=reflected
in ^in++++=in
recent ^jj+atrb+++=recent
health ^nn++++=health
and ^cc++++=and
social ^jj+atrb+++=social
care ^nn++++=care
statistics ^nns++++=statistics
from ^in++++=from
Northern ^np++++=Northern
Ireland ^np++++=Ireland.
. ^zz++++=EXTRAWORD
Doyle ^np+++??+=Doyle
and ^cc++++=and
Mcareavey ^np+++??+=McAreavey
( ^zz++++=(2016)
2016 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
report ^vb++++=report
that ^tht+vcmp+++=that,
, ^zz++++=EXTRAWORD
between ^in++++=between
1 ^zz++++=1
April ^nr++++=April
and ^cc++++=and
30 ^cd++++=30
June ^nr++++=June
2014 ^cd++++=2014,
, ^zz++++=EXTRAWORD
Tetum ^np+++??+=Tetum
was ^vbd+bedz+vrb++=was
among ^in++++=among
the ^ati++++=the
six ^cd++++=six
most ^ql+emph+++=most
frequently ^rb++++=frequently
requested ^vbd+vsua++xvbn+=requested
languages ^nns+nom+++=languages
for ^in++++=for
interpreter ^nn+nom+++=interpreter
services ^nns++++=services
in ^in++++=in
health ^nn++++=health
and ^cc++++=and
social ^jj+atrb+++=social
care ^nn++++=care
settings ^nns++++=settings.
. ^zz++++=EXTRAWORD
During ^in++++=During
this ^dt+dem+++=this
three ^cd++++=three-month
- ^zz++++=EXTRAWORD
month ^nn++++=EXTRAWORD
period ^nn++++=period,
, ^zz++++=EXTRAWORD
a ^at++++=a
total ^nn++++=total
of ^in++++=of
24,158 ^cd++++=24,158
interpreter ^nn+nom+++=interpreter
requests ^nns++++=requests
were ^vbd+bed+vrb++=were
recorded ^jj+pred+++=recorded
for ^in++++=for
41 ^cd++++=41
different ^jj+atrb+++=different
languages ^nns+nom+++=languages
across ^in+pl+++=across
northern ^jj+atrb+++=Northern
ireland ^np++++=Ireland.
. ^zz++++=EXTRAWORD
