The ^ati++++=The
analysis ^nn++++=analysis
of ^in++++=of
the ^ati++++=the
predictive ^jj+atrb+++=predictive
value ^nn++++=value
of ^in++++=of
neuropsychological ^jj+atrb+++=neuropsychological
variables ^nns++++=variables
on ^in++++=on
intelligence ^nn+nom+++=intelligence
revealed ^vbd+vprv++xvbn+=revealed
both ^abx++++=both
similarities ^nns+nom+++=similarities
and ^cc++++=and
differences ^nns+nom+++=differences
in ^in++++=in
the ^ati++++=the
findings ^nns++++=findings
between ^in++++=between
the ^ati++++=the
provinces ^nns++++=provinces
of ^in++++=of
sancti ^np++++=Sancti
sp ^&fo++++=Sp
ritus ^nns++++=ritus
and ^cc++++=and
cienfuegos ^np++++=Cienfuegos.
. ^zz++++=EXTRAWORD
