The ^ati++++=The
material ^nn++++=material
analyzed ^vbd+++xvbn+=analyzed
in ^in++++=in
this ^dt+dem+++=this
study ^nn++++=study
was ^vbd+bedz+aux++=was
collected ^vpsv++agls+xvbnx+=collected
from ^in++++=from
deep ^jj+atrb+++=deep
lakes ^nns++++=lakes
exhibiting ^vwbg+++xvbg+=exhibiting
a ^at++++=a
range ^nn++++=range
of ^in++++=of
trophic ^jj+atrb+++=trophic
states ^nns++++=states,
, ^zz++++=EXTRAWORD
from ^in++++=from
ultraoligotrophic ^nn++++=ultraoligotrophic
to ^in++++=to
eutrophic ^jj++++=eutrophic,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
a ^at++++=a
spectrum ^nn+++??+=spectrum
of ^in++++=of
ph ^nn++++=pH
conditions ^nns+nom+++=conditions,
, ^zz++++=EXTRAWORD
from ^in++++=from
acidic ^jj++++=acidic
to ^in++++=to
alkaline ^jj++++=alkaline.
. ^zz++++=EXTRAWORD
