The ^ati++++=The
significant ^jj+atrb+++=significant
linguistic ^jj+atrb+++=linguistic
diversity ^nn+nom+++=diversity
among ^in++++=among
Juojs ^np+++??+=JUOJS
challenges ^vbz++++=challenges
the ^ati++++=the
widely ^rb++++=widely
held ^vbd+vprv++xvbn+=held
assumption ^nn+nom+++=assumption
that ^tht+ncmp+++=that
English ^jj++++=English
is ^vbz+bez+vrb++=is
the ^ati++++=the
sole ^jjb+atrb+++=sole
language ^nn+nom+++=language
of ^in++++=of
science ^nn+nom+++=science,
, ^zz++++=EXTRAWORD
as ^in++++=as
suggested ^nn++++=suggested
by ^in++++=by
a ^at++++=a
recent ^jj+atrb+++=recent
headline ^nn++++=headline
in ^in++++=in
Nature ^nn++++=Nature
( ^zz++++=(Elnathan,
elnathan ^jj++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2021 ^cd++++=2021).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
English ^jj++++=English
only ^rb+down+++=only
became ^vbd+++xvbn+=became
the ^ati++++=the
dominant ^jj+atrb+++=dominant
language ^nn+nom+++=language
in ^in++++=in
research ^nn++++=research
and ^cc++++=and
scholarship ^nn+nom+++=scholarship
during ^in++++=during
the ^ati++++=the
latter ^ap++++=latter
half ^nn++++=half
of ^in++++=of
the ^ati++++=the
twentieth ^od++++=twentieth
century ^nn++++=century,
, ^zz++++=EXTRAWORD
having ^vbg+hvg++xvbg+=having
previously ^rb+tm+++=previously
shared ^jj+atrb++xvbn+=shared
prominence ^nn+nom+++=prominence
with ^in++++=with
French ^nn++++=French
and ^cc++++=and
German ^jj++++=German.
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
medieval ^jj+atrb+++=medieval
Latin ^nn++++=Latin
functioned ^vbd+++xvbn+=functioned
as ^in++++=as
the ^ati++++=the
primary ^jj+atrb+++=primary
language ^nn+nom+++=language
of ^in++++=of
learning ^xvbg+++xvbg+=learning
in ^in++++=in
Western ^jj+atrb+++=Western
contexts ^nns++++=contexts,
, ^zz++++=EXTRAWORD
the ^ati++++=the
transmission ^nn++++=transmission
of ^in++++=of
knowledge ^nn++++=knowledge
from ^in++++=from
the ^ati++++=the
Islamic ^jj+atrb+++=Islamic
world ^nn++++=world
in ^in++++=in
Arabic ^nn++++=Arabic,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
through ^in++++=through
the ^ati++++=the
twelfth ^od++++=twelfth-century
- ^zz++++=EXTRAWORD
century ^nn++++=EXTRAWORD
translation ^nn+nom+++=translation
movement ^nn+nom+++=movement,
, ^zz++++=EXTRAWORD
played ^j+++xvbn+=played
a ^at++++=a
crucial ^jj+atrb+++=crucial
role ^nn++++=role
in ^in++++=in
shaping ^xvbg+++xvbg+=shaping
scholarly ^jj+atrb+++=scholarly
communication ^nn+nom+++=communication
( ^zz++++=(Hunter-Konos,
hunter ^np++++=EXTRAWORD
- ^zz++++=EXTRAWORD
konos ^nns+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
2015 ^cd++++=2015;
; ^zz++++=EXTRAWORD
willinsky ^np++++=Willinsky,
, ^zz++++=EXTRAWORD
2017 ^cd++++=2017,
, ^zz++++=EXTRAWORD
pp ^nns++++=pp.
. ^zz++++=EXTRAWORD
117 ^cd++++=117-152).
- ^zz++++=EXTRAWORD
152). ^nn++++=EXTRAWORD
