The ^ati++++=The
Ethics ^nn++++=Ethics
Committee ^nn+nom+++=Committee
of ^in++++=of
the ^ati++++=the
Faculty ^nn++++=Faculty
of ^in++++=of
Education ^nn+nom+++=Education
at ^in++++=at
the ^ati++++=the
University ^nn+nom+++=University
of ^in++++=of
Cienfuegos ^np+++??+=Cienfuegos,
, ^zz++++=EXTRAWORD
as ^cc+cls+++=as
well ^rb++++=well
as ^cc"++++=as
the ^ati++++=the
Ministry ^nn++++=Ministry
of ^in++++=of
Education ^nn+nom+++=Education
in ^in++++=in
the ^ati++++=the
province ^nn++++=province,
, ^zz++++=EXTRAWORD
approved ^j+++xvbn+=approved
the ^ati++++=the
study ^nn++++=study
conducted ^vbd+++xvbn+=conducted
in ^in++++=in
the ^ati++++=the
three ^cd++++=three
selected ^jj+atrb++xvbn+=selected
educational ^jj+atrb+++=educational
institutions ^nns+nom+++=institutions
within ^in++++=within
the ^ati++++=the
Municipality ^nn+nom+++=Municipality
of ^in++++=of
Cienfuegos ^np+++??+=Cienfuegos.
. ^zz++++=EXTRAWORD
In ^in++++=In
addition ^nn+nom+++=addition,
, ^zz++++=EXTRAWORD
informed ^jj+atrb++xvbn+=informed
consent ^nn++++=consent
was ^vbd+bedz+aux++=was
obtained ^vpsv++agls+xvbnx+=obtained
from ^in++++=from
the ^ati++++=the
parents ^nns++++=parents
and ^cc++++=and
legal ^jj+atrb+++=legal
guardians ^nns++++=guardians
of ^in++++=of
the ^ati++++=the
300 ^cd++++=300
participating ^jj+atrb+++=participating
children ^nns++++=children.
. ^zz++++=EXTRAWORD
