A ^at++++=A
second ^od++++=second
community ^nn+nom+++=community-wide
- ^zz++++=EXTRAWORD
wide ^jj+atrb+++=EXTRAWORD
meeting ^nvbg+++xvbg+=meeting
was ^vbd+bedz+aux++=was
held ^vpsv++agls+xvbnx+=held
on ^in++++=on
November ^nr+nom+++=November
4 ^zz++++=4,
, ^zz++++=EXTRAWORD
2012 ^cd++++=2012,
, ^zz++++=EXTRAWORD
in ^in++++=in
Arena ^nn++++=Arena
Blanca ^&fw++++=Blanca
following ^jj+++xvbg+=following
Ros ^np+++??+=Ros
s ^zz++++=s
Labrada ^np+++??+=Labrada
s ^zz++++=s
return ^vb++++=return
with ^in++++=with
the ^ati++++=the
screenshots ^nns+++??+=screenshots.
. ^zz++++=EXTRAWORD
The ^ati++++=The
subsequent ^jj+atrb+++=subsequent
discussion ^nn++++=discussion
was ^vbd+bedz+aux++=was
more ^rbr++splt++=more
informed ^vpsv++agls+xvbnx+=informed
in ^in++++=in
several ^ap++++=several
respects ^nns++++=respects.
. ^zz++++=EXTRAWORD
One ^cd1++++=One
key ^jjb+atrb+++=key
request ^nn++++=request
from ^in++++=from
the ^ati++++=the
community ^nn+nom+++=community
was ^vbd+bedz+vrb++=was
that ^tht+vcmp+++=that
original ^nn+nom+++=original
materials ^nns+nom+++=materials
remain ^vb++++=remain
within ^in++++=within
the ^ati++++=the
community ^nn+nom+++=community.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
prompted ^jj+++xvbn+=prompted
the ^ati++++=the
linguist ^nn+nom+++=linguist
to ^to++++=to
clarify ^vbi++++=clarify
aspects ^nns++++=aspects
of ^in++++=of
digital ^jj+atrb+++=digital
documentation ^nn+nom+++=documentation,
, ^zz++++=EXTRAWORD
specifically ^rb++++=specifically
that ^cs+sub+++=that
certain ^jj+atrb+++=certain
recordings ^nns++++=recordings
were ^vbd+bed+aux++=were
created ^vpsv++agls+xvbnx+=created
in ^in++++=in
digital ^jj+atrb+++=digital
format ^nn++++=format
from ^in++++=from
the ^ati++++=the
outset ^nn++++=outset,
, ^zz++++=EXTRAWORD
that ^dt+dem+++=that
digital ^jj+atrb+++=digital
originals ^nns+nom+++=originals
and ^cc++++=and
copies ^nns++++=copies
are ^vb+ber+vrb++=are
indistinguishable ^jj+pred+++=indistinguishable,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
that ^tht+vcmp+++=that
copies ^nns++++=copies
can ^md+pos+++=can
be ^vb+be+aux++=be
produced ^vpsv++agls+xvbnx+=produced
easily ^rb++++=easily.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
situation ^nn+nom+++=situation
contrasts ^nns++++=contrasts
with ^in++++=with
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
cassettes ^nns+nom++??+=cassettes
or ^cc++++=or
Cds ^np+++??+=CDs/DVDs,
with ^in++++=with
which ^whp+rel+pied++=which
the ^ati++++=the
community ^nn+nom+++=community
was ^vbd+bedz+vrb++=was
more ^rbr++++=more
familiar ^jj+pred+++=familiar,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
originals ^nns+nom+++=originals
and ^cc++++=and
copies ^nns++++=copies
are ^vb+ber+vrb++=are
more ^rbr++++=more
readily ^rb++++=readily
differentiated ^jj++++=differentiated
and ^cc++++=and
duplication ^nn+nom+++=duplication
is ^vbz+bez+vrb++=is
less ^rbr++++=less
straightforward ^jj+pred+++=straightforward.
. ^zz++++=EXTRAWORD
