The ^ati++++=The
material ^nn++++=material
analyzed ^vbd+++xvbn+=analyzed
in ^in++++=in
this ^dt+dem+++=this
study ^nn++++=study
was ^vbd+bedz+aux++=was
collected ^vpsv++agls+xvbnx+=collected
from ^in++++=from
lentic ^jj+atrb+++=lentic
systems ^nns++++=systems
exhibiting ^vwbg+++xvbg+=exhibiting
a ^at++++=a
range ^nn++++=range
of ^in++++=of
trophic ^jj+atrb+++=trophic
states ^nns++++=states
from ^in++++=from
oligotrophic ^nn++++=oligotrophic
to ^in++++=to
eutrophic ^jj++++=eutrophic,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
ph ^nn++++=pH
conditions ^nns+nom+++=conditions
from ^in++++=from
circumneutral ^jj++++=circumneutral
to ^in++++=to
alkaline ^jj++++=alkaline.
. ^zz++++=EXTRAWORD
