The ^ati++++=The
challenges ^nn++++=challenges
associated ^vbd+++xvbn+=associated
with ^in++++=with
achieving ^xvbg+++xvbg+=achieving
proper ^jj+atrb+++=proper
integration ^nn+nom+++=integration
within ^in++++=within
higher ^jjr+atrb+++=higher
education ^nn+nom+++=education
systems ^nns++++=systems
in ^in++++=in
formerly ^rb+tm+++=formerly
colonized ^jj+atrb++xvbn+=colonized
regions ^nns++++=regions
have ^vb+hv+vrb++=have
a ^at++++=a
postcolonial ^jj+atrb+++=postcolonial
dimension ^nn++++=dimension,
, ^zz++++=EXTRAWORD
as ^in++++=as
discussed ^nn++++=discussed
by ^in++++=by
Altbach ^np+++??+=Altbach
in ^in++++=in
" ^zz++++="The
the ^ati++++=EXTRAWORD
University ^npl+nom+++=University
as ^ql++++=as
Center ^np+++??+=Center
and ^cc++++=and
Periphery ^nn+nom+++=Periphery"
" ^zz++++=EXTRAWORD
( ^zz++++=(1981).
1981 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Altbach ^np+++??+=Altbach
observed ^vbd+vprv++xvbn+=observed
that ^tht+vcmp+++=that
universities ^nns+nom+++=universities
in ^in++++=in
the ^ati++++=the
so ^ql++++=so-called
- ^zz++++=EXTRAWORD
called ^vbd+++xvbn+=EXTRAWORD
" ^zz++++="Third
third ^od++++=EXTRAWORD
World ^nn++++=World"
" ^zz++++=EXTRAWORD
primarily ^rb+down+++=primarily
function ^nn+nom+++=function
as ^ql++++=as
distributors ^nns++++=distributors
of ^in++++=of
knowledge ^nn++++=knowledge
and ^cc++++=and
remain ^vb++++=remain
dependent ^jj++++=dependent
on ^in++++=on
central ^jj+atrb+++=central
institutions ^nns+nom+++=institutions
in ^in++++=in
more ^ql++++=more
developed ^jj+atrb++xvbn+=developed
countries ^nns++++=countries
for ^in++++=for
innovation ^nn+nom+++=innovation
and ^cc++++=and
direction ^nn+nom+++=direction.
. ^zz++++=EXTRAWORD
He ^pp3a+pp3+++=He
identified ^vbd+++xvbnx+=identified
several ^ap++++=several
obstacles ^nns++++=obstacles
to ^to++++=to
developing ^vbi++++=developing
robust ^jj+atrb+++=robust
research ^nn++++=research
capabilities ^nns+nom+++=capabilities
in ^in++++=in
these ^dt+dem+++=these
peripheral ^jj+atrb+++=peripheral
universities ^nns+nom+++=universities,
, ^zz++++=EXTRAWORD
including ^in++++=including
limited ^jj+atrb++xvbn+=limited
opportunities ^nns+nom+++=opportunities
for ^in++++=for
scholarship ^nn+nom+++=scholarship,
, ^zz++++=EXTRAWORD
creative ^jj+atrb+++=creative
writing ^nvbg+++xvbg+=writing,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
research ^nn++++=research
dissemination ^nn+nom+++=dissemination
by ^in++++=by
local ^jj+atrb+++=local
intellectuals ^nns+nom+++=intellectuals,
, ^zz++++=EXTRAWORD
largely ^rb++++=largely
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
a ^at++++=a
lack ^nn++++=lack
of ^in++++=of
interest ^nn++++=interest
from ^in++++=from
publishers ^nns+nom+++=publishers
in ^in++++=in
works ^nn++++=works
by ^in++++=by
authors ^nns++++=authors
from ^in++++=from
these ^dt+dem+++=these
regions ^nns++++=regions.
. ^zz++++=EXTRAWORD
Altbach ^np+++??+=Altbach
characterized ^vbd+++xvbn+=characterized
this ^dt+dem+++=this
enduring ^jj+++xvbg+=enduring
" ^zz++++="colonial
colonial ^jj+atrb+++=EXTRAWORD
educational ^jj+atrb+++=educational
heritage ^nn+nom+++=heritage"
" ^zz++++=EXTRAWORD
as ^in++++=as
a ^at++++=a
form ^nn++++=form
of ^in++++=of
neocolonialism ^nn+nom+++=neocolonialism
that ^tht+rel+subj++=that
is ^vbz+bez+vrb++=is
difficult ^jj+pred+++=difficult
to ^to+jcmp+++=to
overcome ^vbi++++=overcome,
, ^zz++++=EXTRAWORD
noting ^vbg+vprv++xvbg+=noting
that ^tht+vcmp+++=that
the ^ati++++=the
prospects ^nns++++=prospects
for ^in++++=for
establishing ^xvbg+++xvbg+=establishing
