The ^ati++++=The
questions ^nns+nom+++=questions
were ^vbd+bed+aux++=were
organized ^vpsv++agls+xvbnx+=organized
into ^in++++=into
an ^at++++=an
array ^nn++++=array
format ^nn++++=format
( ^zz++++=(Figure
figure ^nn++++=EXTRAWORD
2 ^zz++++=2),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
adapted ^j+++xvbn+=adapted
from ^in++++=from
Gordon ^np++++=Gordon
and ^cc++++=and
Dawes ^np+++??+=Dawes
( ^zz++++=(2015),
2015 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
implemented ^vbd+++xvbn+=implemented
using ^vbg+++xvbg+=using
Microsoft ^np+++??+=Microsoft
Word ^nn++++=Word,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
was ^vbd+bedz+aux++=was
populated ^vpsv++agls+xvbnx+=populated
with ^in++++=with
participants ^nns+nom+++=participants
responses ^nns++++=responses.
. ^zz++++=EXTRAWORD
During ^in++++=During
the ^ati++++=the
interviews ^nns++++=interviews,
, ^zz++++=EXTRAWORD
participants ^nns+nom+++=participants
were ^vbd+bed+aux++=were
given ^vpsv++agls+xvbnx+=given
access ^nn++++=access
to ^in++++=to
the ^ati++++=the
array ^nn++++=array
via ^in++++=via
Skype ^np+++??+=Skype
s ^zz++++=s
screen ^nn++++=screen
sharing ^vwbg+++xvbg+=sharing
feature ^nn++++=feature,
, ^zz++++=EXTRAWORD
allowing ^jj+++xvbg+=allowing
them ^pp3o+pp3+++=them
to ^to++++=to
actively ^rb++splt++=actively
engage ^vbi++++=engage
in ^in++++=in
the ^ati++++=the
data ^nns++++=data
collection ^nn+nom+++=collection
process ^nns+nom+++=process
by ^in++++=by
monitoring ^xvbg+++xvbg+=monitoring
and ^cc++++=and,
, ^zz++++=EXTRAWORD
if ^cs+cnd+++=if
necessary ^jj++++=necessary,
, ^zz++++=EXTRAWORD
correcting ^vbg+++xvbg+=correcting
the ^ati++++=the
researcher ^nn+nom+++=researcher
s ^zz++++=s
interpretation ^nn+nom+++=interpretation
of ^in++++=of
their ^pp$+pp3+++=their
responses ^nns++++=responses.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
method ^nn++++=method
employs ^vbz++++=employs
a ^at++++=a
second ^od++++=second-person
- ^zz++++=EXTRAWORD
person ^nn++++=EXTRAWORD
perspective ^nn++++=perspective,
, ^zz++++=EXTRAWORD
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
researcher ^nn+nom+++=researcher
functions ^nns+nom+++=functions
as ^in++++=as
a ^at++++=a
mediator ^nn++++=mediator
to ^to++++=to
facilitate ^nn+nom+++=facilitate
participants ^nns+nom+++=participants
articulation ^nn+nom+++=articulation
of ^in++++=of
their ^pp$+pp3+++=their
subjective ^jj+atrb+++=subjective
experiences ^nns+nom+++=experiences
through ^in++++=through
targeted ^jj+++xvbn+=targeted
questioning ^jj+++xvbg+=questioning
( ^zz++++=(Keranen
keranen ^vb+++xvbn+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.,
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
2012 ^cd++++=2012).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Furthermore ^rb+cnj+++=Furthermore,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
approach ^nn++++=approach
promotes ^vbz++++=promotes
greater ^jjr+atrb+++=greater
engagement ^nn+nom+++=engagement
from ^in++++=from
both ^abx++++=both
the ^ati++++=the
researcher ^nn+nom+++=researcher
and ^cc++++=and
participants ^nns+nom+++=participants,
, ^zz++++=EXTRAWORD
as ^ql++++=as
both ^abx++++=both
parties ^nns++++=parties
share ^nn++++=share
responsibility ^nn+nom+++=responsibility
for ^in++++=for
the ^ati++++=the
accuracy ^nn+nom+++=accuracy
and ^cc++++=and
completeness ^nns+nom+++=completeness
of ^in++++=of
the ^ati++++=the
collected ^vbd+++xvbn+=collected
data ^nns++++=data.
. ^zz++++=EXTRAWORD
