The ^ati++++=The
Chi ^np+++??+=Chi-square
- ^zz++++=EXTRAWORD
square ^nn++++=EXTRAWORD
test ^nn++++=test
was ^vbd+bedz+aux++=was
employed ^vpsv++agls+xvbnx+=employed
to ^to++++=to
assess ^vbi++++=assess
the ^ati++++=the
equivalence ^nn+nom+++=equivalence
of ^in++++=of
certain ^jj+atrb+++=certain
demographic ^jj+atrb+++=demographic
variables ^nns++++=variables,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
sex ^nn++++=sex,
, ^zz++++=EXTRAWORD
between ^in++++=between
study ^nn++++=study
groups ^nns++++=groups.
. ^zz++++=EXTRAWORD
An ^at++++=An
independent ^jj+atrb+++=independent
samples ^nns++++=samples
t ^zz++++=t-test
- ^zz++++=EXTRAWORD
test ^nn++++=EXTRAWORD
was ^vbd+bedz+aux++=was
conducted ^vpsv++agls+xvbnx+=conducted
to ^to++++=to
compare ^vbi++++=compare
the ^ati++++=the
means ^nn++++=means
of ^in++++=of
the ^ati++++=the
groups ^nns++++=groups
on ^in++++=on
various ^jj+atrb+++=various
neuropsychological ^jj+atrb+++=neuropsychological
variables ^nns++++=variables
and ^cc++++=and
measures ^nns++++=measures
of ^in++++=of
intelligence ^nn+nom+++=intelligence.
. ^zz++++=EXTRAWORD
Effect ^nn++++=Effect
size ^nn++++=size
was ^vbd+bedz+aux++=was
calculated ^vpsv++agls+xvbnx+=calculated
to ^to++++=to
quantify ^vbi++++=quantify
the ^ati++++=the
magnitude ^nn++++=magnitude
of ^in++++=of
observed ^vbn+vprv++xvbn+=observed
differences ^nns+nom+++=differences,
, ^zz++++=EXTRAWORD
using ^vbg+++xvbg+=using
Cohen ^np++++=Cohen's
's ^$++++=EXTRAWORD
d ^zz++++=d,
, ^zz++++=EXTRAWORD
with ^in++++=with
values ^nns++++=values
of ^in++++=of
0.2 ^nn+++??+=0.2,
, ^zz++++=EXTRAWORD
0.5 ^nn+++??+=0.5,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
0.8 ^jj+++??+=0.8
interpreted ^jj+++xvbn+=interpreted
as ^ql++++=as
small ^jj++++=small,
, ^zz++++=EXTRAWORD
medium ^jjb++++=medium,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
large ^jj+atrb+++=large
effect ^nn++++=effect
sizes ^nns++++=sizes,
, ^zz++++=EXTRAWORD
respectively ^rb++++=respectively.
. ^zz++++=EXTRAWORD
