The ^ati++++=The
results ^nns++++=results
of ^in++++=of
this ^dt+dem+++=this
study ^nn++++=study
confirm ^vb+vpub+++=confirm
that ^tht+vcmp+++=that
these ^dt+dem+++=these
facultative ^jj+atrb+++=facultative
epiphytic ^jj+atrb+++=epiphytic
bromeliads ^nns+++??+=bromeliads
can ^md+pos+++=can
be ^vb+be+aux++=be
successfully ^rb++splt++=successfully
relocated ^vpsv++agls+xvbnx+=relocated
to ^in++++=to
both ^abx++++=both
soil ^nn++++=soil
and ^cc++++=and
tree ^nn++++=tree
trunks ^nns++++=trunks.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
survival ^nn+nom+++=survival
rates ^nns++++=rates
following ^vwbg+++xvbg+=following
relocation ^nn+nom+++=relocation
differed ^vbd+++xvbn+=differed
among ^in++++=among
species ^nn++++=species,
, ^zz++++=EXTRAWORD
indicating ^vbg+vprv++xvbg+=indicating
varying ^jj+atrb++xvbg+=varying
capacities ^nns+nom+++=capacities
to ^to++++=to
adapt ^vbi++++=adapt
to ^in++++=to
the ^ati++++=the
physical ^jj+atrb+++=physical
and ^cc+phrs+++=and
physiological ^jj+atrb+++=physiological
conditions ^nns+nom+++=conditions
resulting ^vwbg+++xvbg+=resulting
from ^in++++=from
removal ^nn++++=removal
from ^in++++=from
their ^pp$+pp3+++=their
natural ^jj+atrb+++=natural
habitats ^nns+++??+=habitats.
. ^zz++++=EXTRAWORD
These ^dt+dem+++=These
differences ^nns+nom+++=differences
are ^vb+ber+vrb++=are
likely ^jj++++=likely
attributable ^jj++++=attributable
to ^in++++=to
genetic ^jj+atrb+++=genetic
factors ^nns++++=factors
influencing ^vwbg+++xvbg+=influencing
tolerance ^nn+nom+++=tolerance
mechanisms ^nns+nom+++=mechanisms
to ^in++++=to
relocation ^nn+nom+++=relocation.
. ^zz++++=EXTRAWORD
Additionally ^np+++??+=Additionally,
, ^zz++++=EXTRAWORD
individual ^jj+atrb+++=individual
morphological ^jj+atrb+++=morphological
characteristics ^nns++++=characteristics,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
may ^md+pos+++=may
have ^vb+hv+aux++=have
contributed ^vprf+++xvbnx+=contributed
to ^in++++=to
the ^ati++++=the
observed ^jj+atrb++xvbn+=observed
survival ^nn+nom+++=survival
rates ^nns++++=rates,
, ^zz++++=EXTRAWORD
should ^md+nec+++=should
be ^vb+be+aux++=be
taken ^vpsv++agls+xvbnx+=taken
into ^in++++=into
account ^nn++++=account,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
since ^cs+sub+++=since
both ^abx++++=both
species ^nn++++=species
were ^vbd+bed+aux++=were
maintained ^vpsv++agls+xvbnx+=maintained
in ^in++++=in
good ^jj+atrb+++=good
phytosanitary ^nn+nom+++=phytosanitary
condition ^nn+nom+++=condition
in ^in++++=in
the ^ati++++=the
nursery ^nn+nom+++=nursery.
. ^zz++++=EXTRAWORD
Lunelli ^np+++??+=Lunelli
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2015)
2015 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
reported ^vbn+vpub++xvbn+=reported
that ^tht+vcmp+++=that
epiphytes ^nns+++??+=epiphytes
exhibit ^vb++++=exhibit
diverse ^jj+atrb+++=diverse
responses ^nns++++=responses
to ^in++++=to
transplantation ^nn+nom+++=transplantation
and ^cc++++=and
recommend ^vb+vsua+++=recommend
that ^tht+vcmp+++=that
the ^ati++++=the
biology ^nn++++=biology
of ^in++++=of
each ^dt++++=each
species ^nns++++=species
be ^vb+be+aux++=be
studied ^vprf+++xvbn+=studied
to ^to++++=to
inform ^vbi++++=inform
and ^cc++++=and
monitor ^nn++++=monitor
relocation ^nn+nom+++=relocation
efforts ^nns++++=efforts.
. ^zz++++=EXTRAWORD
