The ^ati++++=The
genus ^nns+++??+=genus
Cosmarium ^np+++??+=Cosmarium
has ^vbz+hvz+aux++=has
been ^vprf+ben+aux+xvbnx+=been
documented ^vpsv++agls+xvbnx+=documented
globally ^rb++++=globally
in ^in++++=in
numerous ^jj+atrb+++=numerous
taxonomic ^nn++++=taxonomic
surveys ^nns++++=surveys.
. ^zz++++=EXTRAWORD
From ^in++++=From
classical ^jj++++=classical
19th ^cd+date+++=19th-century
- ^zz++++=EXTRAWORD
century ^nn++++=EXTRAWORD
literature ^nn++++=literature
( ^zz++++=(e.g.,
e.g ^rb++++=EXTRAWORD
. ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Br ^np+++??+=Br
bisson ^nn+++??+=bisson
1856 ^cd+date+++=1856;
; ^zz++++=EXTRAWORD
Lundell ^np++++=Lundell
1871 ^cd+date+++=1871;
; ^zz++++=EXTRAWORD
Nordstedt ^np+++??+=Nordstedt
& ^zz++++=&
Wittrock ^np+++??+=Wittrock
1876 ^cd+date+++=1876;
; ^zz++++=EXTRAWORD
Ralfs ^np+++??+=Ralfs
1848 ^cd+date+++=1848;
; ^zz++++=EXTRAWORD
West ^np+pl+++=West
& ^zz++++=&
G.s ^np+++??+=G.S.
. ^zz++++=EXTRAWORD
West ^np+pl+++=West
1895 ^cd+date+++=1895)
) ^zz++++=EXTRAWORD
to ^to++++=to
more ^rbr++++=more
recent ^jj+atrb+++=recent
studies ^nns++++=studies,
, ^zz++++=EXTRAWORD
records ^vbz+vpub+++=records
of ^in++++=of
Cosmarium ^np+++??+=Cosmarium
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
reported ^vpsv++agls+xvbnx+=reported
from ^in++++=from
various ^jj+atrb+++=various
countries ^nns++++=countries,
, ^zz++++=EXTRAWORD
including ^in++++=including
Nigeria ^np++++=Nigeria
( ^zz++++=(Biswas
biswas ^nns+++??+=EXTRAWORD
& ^zz++++=&
Nweze ^np+++??+=Nweze
1990 ^cd+date+++=1990),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Colombia ^np+++??+=Colombia
( ^zz++++=(Duque
duque ^nn+++??+=EXTRAWORD
& ^zz++++=&
Donato ^np+++??+=Donato
1996 ^cd+date+++=1996),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Canada ^np++++=Canada
( ^zz++++=(Elster
elster ^nn++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
1997 ^cd+date+++=1997),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Bangladesh ^np+++??+=Bangladesh
( ^zz++++=(Islam
islam ^nn++++=EXTRAWORD
& ^zz++++=&
Irfanullah ^np+++??+=Irfanullah
2006 ^cd++++=2006),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
India ^np++++=India
( ^zz++++=(Dhande
dhande ^nn+++??+=EXTRAWORD
& ^zz++++=&
Jawale ^np+++??+=Jawale
2009 ^cd++++=2009;
; ^zz++++=EXTRAWORD
Bansod ^np+++??+=Bansod
& ^zz++++=&
Patil ^np+++??+=Patil
2019 ^cd++++=2019),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
Czech ^jj+atrb+++=Czech
Republic ^nn++++=Republic
( ^zz++++=(
astn ^nn+++??+=astn
2009 ^cd++++=2009),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
South ^np+pl+++=South
Korea ^np++++=Korea
( ^zz++++=(Lee
lee ^nn++++=EXTRAWORD
2015 ^cd++++=2015),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
among ^in++++=among
others ^aps++++=others.
. ^zz++++=EXTRAWORD
In ^in++++=In
Brazil ^np++++=Brazil,
, ^zz++++=EXTRAWORD
over ^in++++=over
600 ^cd++++=600
Cosmarium ^np+++??+=Cosmarium
taxa ^nn+++??+=taxa
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
recorded ^vpsv++agls+xvbnx+=recorded
( ^zz++++=(Biolo
biolo ^nn+++??+=EXTRAWORD
& ^zz++++=&
Bicudo ^np+++??+=Bicudo
2018 ^cd++++=2018),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
genus ^nns+++??+=genus
being ^vwbg+beg++xvbg+=being
particularly ^rb++++=particularly
well ^rb++++=well-studied
- ^zz++++=EXTRAWORD
studied ^vprf+++xvbn+=EXTRAWORD
in ^in++++=in
the ^ati++++=the
southern ^jj+atrb+++=southern
region ^nn++++=region,
, ^zz++++=EXTRAWORD
where ^wrb+who+++=where
numerous ^jj+atrb+++=numerous
taxonomic ^nn++++=taxonomic
investigations ^nns+nom+++=investigations
have ^vb+hv+aux++=have
documented ^vprf+++xvbnx+=documented
its ^pp$+it+++=its
occurrence ^nn+nom+++=occurrence
in ^in++++=in
both ^abx++++=both
phytoplankton ^nn++++=phytoplankton
and ^cc++++=and
periphyton ^nn+++??+=periphyton
of ^in++++=of
reservoirs ^nns++++=reservoirs
and ^cc++++=and
rivers ^nns++++=rivers.
. ^zz++++=EXTRAWORD
Recent ^jj+atrb+++=Recent
floristic ^nn++++=floristic
studies ^nns++++=studies
in ^in++++=in
Brazil ^np++++=Brazil
have ^vb+hv+aux++=have
reported ^vprf+++xvbnx+=reported
the ^ati++++=the
presence ^nn+nom+++=presence
of ^in++++=of
Cosmarium ^np+++??+=Cosmarium
in ^in++++=in
several ^ap++++=several
states ^nns++++=states,
, ^zz++++=EXTRAWORD
including ^in++++=including
Paran ^np+++??+=Paran
( ^zz++++=(Silva
silva ^np++++=EXTRAWORD
& ^zz++++=&
Cecy ^np+++??+=Cecy
2004 ^cd++++=2004;
; ^zz++++=EXTRAWORD
Bortolini ^np+++??+=Bortolini
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2010 ^cd++++=2010;
; ^zz++++=EXTRAWORD
Felisberto ^np+++??+=Felisberto
& ^zz++++=&
Rodrigues ^np+++??+=Rodrigues
2010 ^cd++++=2010;
; ^zz++++=EXTRAWORD
Biolo ^np+++??+=Biolo
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2013 ^cd++++=2013;
; ^zz++++=EXTRAWORD
Menezes ^np+++??+=Menezes
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2011 ^cd++++=2011;
; ^zz++++=EXTRAWORD
Carvalho ^np+++??+=Carvalho
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2015 ^cd++++=2015;
; ^zz++++=EXTRAWORD
Moresco ^np+++??+=Moresco
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2015 ^cd++++=2015;
; ^zz++++=EXTRAWORD
Aquino ^np+++??+=Aquino
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2016 ^cd++++=2016;
; ^zz++++=EXTRAWORD
Os ^np+++??+=Os
rio ^nn+++??+=rio
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2018 ^cd++++=2018;
; ^zz++++=EXTRAWORD
Rodrigues ^np+++??+=Rodrigues
& ^zz++++=&
Moresco ^np+++??+=Moresco
2021 ^cd++++=2021),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo
( ^zz++++=(Bicudo
bicudo ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2019 ^cd++++=2019;
; ^zz++++=EXTRAWORD
Felisberto ^np+++??+=Felisberto
& ^zz++++=&
Rodrigues ^np+++??+=Rodrigues
2010 ^cd++++=2010),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Bahia ^np+++??+=Bahia
( ^zz++++=(Oliveira
oliveira ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2010 ^cd++++=2010;
; ^zz++++=EXTRAWORD
Oliveira ^np+++??+=Oliveira
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2011 ^cd++++=2011;
; ^zz++++=EXTRAWORD
Oliveira ^np+++??+=Oliveira
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2016 ^cd++++=2016;
; ^zz++++=EXTRAWORD
Ramos ^np+++??+=Ramos
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2018 ^cd++++=2018;
; ^zz++++=EXTRAWORD
Ramos ^np+++??+=Ramos
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2021 ^cd++++=2021),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Goi ^np+++??+=Goi
s ^zz++++=s
( ^zz++++=(Felisberto
felisberto ^nn+++??+=EXTRAWORD
& ^zz++++=&
Rodrigues ^np+++??+=Rodrigues
2004 ^cd++++=2004),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Distrito ^np+++??+=Distrito
Federal ^jj++++=Federal
( ^zz++++=(Estrela
estrela ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2011 ^cd++++=2011),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Amazonas ^np+++??+=Amazonas
( ^zz++++=(Saturnino
saturnino ^np++++=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2020 ^cd++++=2020),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Sergipe ^np+++??+=Sergipe
( ^zz++++=(Burle
burle ^nn+++??+=EXTRAWORD
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
2020 ^cd++++=2020),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Mato ^np+++??+=Mato
Grosso ^np+++??+=Grosso,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Rio ^np+++??+=Rio
de ^&fw++++=de
Janeiro ^np+++??+=Janeiro
( ^zz++++=(Kanetsuna
kanetsuna ^nn+++??+=EXTRAWORD
2004 ^cd++++=2004).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
the ^ati++++=the
past ^jjb+atrb+++=past
decade ^nn++++=decade,
, ^zz++++=EXTRAWORD
five ^cd++++=five
new ^jj+atrb+++=new
Cosmarium ^np+++??+=Cosmarium
species ^nn++++=species
have ^vb+hv+aux++=have
been ^vprf+ben+aux+xvbnx+=been
