The ^ati++++=The
material ^nn++++=material
used ^vwbn+++xvbn+=used
in ^in++++=in
this ^dt+dem+++=this
study ^nn++++=study
was ^vbd+bedz+aux++=was
collected ^vpsv++agls+xvbnx+=collected
from ^in++++=from
Are ^vb+ber+vrb++=Are
o ^zz++++=o
Lake ^npl++++=Lake,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
is ^vbz+bez+aux++=is
characterized ^vpsv++by+xvbnx+=characterized
by ^in++++=by
mesotrophic ^jj+atrb+++=mesotrophic
conditions ^nns+nom+++=conditions
and ^cc++++=and
a ^at++++=a
circumneutral ^jj++++=circumneutral
to ^in++++=to
alkaline ^jj+atrb+++=alkaline
ph ^nn++++=pH.
. ^zz++++=EXTRAWORD
