The ^ati++++=The
focus ^nn++++=focus
group ^nn++++=group
sessions ^nns++++=sessions
were ^vbd+bed+vrb++=were
audio ^nn+++??+=audio-recorded
- ^zz++++=EXTRAWORD
recorded ^jj+++xvbn+=EXTRAWORD
and ^cc+phrs+++=and
transcribed ^jj+++xvbn+=transcribed,
, ^zz++++=EXTRAWORD
resulting ^vbg+++xvbg+=resulting
in ^in++++=in
a ^at++++=a
corpus ^nn++++=corpus
of ^in++++=of
103 ^cd++++=103
pages ^nns++++=pages.
. ^zz++++=EXTRAWORD
To ^to++++=To
categorize ^vbi++++=categorize
emotions ^nns+nom+++=emotions,
, ^zz++++=EXTRAWORD
a ^at++++=a
deductive ^jj+atrb+++=deductive
approach ^nn++++=approach
was ^vbd+bedz+aux++=was
employed ^vpsv++agls+xvbnx+=employed
based ^vbd+++xvbn+=based
on ^in++++=on
the ^ati++++=the
list ^nn++++=list
of ^in++++=of
primary ^jj+atrb+++=primary
and ^cc+phrs+++=and
secondary ^jj+atrb+++=secondary
emotions ^nns+nom+++=emotions
proposed ^vwbn+++xvbn+=proposed
by ^in++++=by
Parrot ^nn++++=Parrot
( ^zz++++=(2001).
2001 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Thematic ^jj+atrb+++=Thematic
content ^nn++++=content
analysis ^nn++++=analysis,
, ^zz++++=EXTRAWORD
as ^in++++=as
outlined ^nn++++=outlined
by ^in++++=by
Bardin ^np+++??+=Bardin
( ^zz++++=(2011),
2011 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
was ^vbd+bedz+aux++=was
initially ^rb+tm+splt++=initially
applied ^vpsv++agls+xvbnx+=applied
to ^to++++=to
examine ^vbi++++=examine
the ^ati++++=the
strategies ^nns+++??+=strategies,
, ^zz++++=EXTRAWORD
utilizing ^xvbg+++xvbg+=utilizing
existing ^vbg+++xvbg+=existing
emotional ^jj+atrb+++=emotional
regulation ^nn+nom+++=regulation
models ^nns++++=models
from ^in++++=from
the ^ati++++=the
literature ^nn++++=literature
to ^to++++=to
inform ^vbi++++=inform
the ^ati++++=the
development ^nn+nom+++=development
of ^in++++=of
an ^at++++=an
open ^nn++++=open
coding ^vwbg+++xvbg+=coding
system ^nn++++=system
that ^tht+rel+subj++=that
grouped ^vbd+++xvbn+=grouped
strategies ^nns+++??+=strategies
into ^in++++=into
predefined ^jj+atrb++xvbn+=predefined,
, ^zz++++=EXTRAWORD
broad ^jj+atrb+++=broad
categories ^nns++++=categories.
. ^zz++++=EXTRAWORD
Once ^rb+tm+++=Once
the ^ati++++=the
coding ^jj+atrb++xvbg+=coding
system ^nn++++=system
was ^vbd+bedz+aux++=was
established ^vpsv++agls+xvbnx+=established,
, ^zz++++=EXTRAWORD
an ^at++++=an
inductive ^jj+atrb+++=inductive
analysis ^nn++++=analysis
was ^vbd+bedz+aux++=was
conducted ^vpsv++agls+xvbnx+=conducted
with ^in++++=with
the ^ati++++=the
assistance ^nn+nom+++=assistance
of ^in++++=of
Atlas.ti ^np+++??+=Atlas.ti
software ^nn+++??+=software
to ^to++++=to
identify ^vbi++++=identify
context ^nn++++=context-specific
- ^zz++++=EXTRAWORD
