The ^ati++++=The
" ^zz++++="simultaneous
simultaneous ^jj+atrb+++=EXTRAWORD
spatial ^jj+atrb+++=spatial
synthesis ^nn++++=synthesis"
" ^zz++++=EXTRAWORD
factor ^nn++++=factor,
, ^zz++++=EXTRAWORD
also ^rb++++=also
referred ^vbd+++xvbn+=referred
to ^in++++=to
as ^ql++++=as
visuospatial ^jj+atrb+++=visuospatial
ability ^nn+nom+++=ability,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
responsible ^jj+pred+++=responsible
for ^in++++=for
enabling ^xvbg+++xvbg+=enabling
individuals ^nns+nom+++=individuals
to ^to++++=to
accurately ^rb++splt++=accurately
perceive ^vbi+vprv+++=perceive
and ^cc+phrs+++=and
locate ^vb++++=locate
motor ^nn++++=motor
actions ^nns+nom+++=actions
in ^in++++=in
space ^nn++++=space,
, ^zz++++=EXTRAWORD
including ^in++++=including
directions ^nns+nom+++=directions
such ^abl++++=such
as ^ql++++=as
up ^rp++++=up
or ^cc++++=or
down ^in+strn+++=down,
, ^zz++++=EXTRAWORD
right ^jj++++=right
or ^cc++++=or
left ^nn+++xvbn+=left,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
depth ^nn++++=depth
perception ^nn+nom+++=perception
( ^zz++++=(deep
deep ^jj++++=EXTRAWORD
or ^cc+phrs+++=or
superficial ^jj++++=superficial).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Consequently ^rb+cnj+++=Consequently,
, ^zz++++=EXTRAWORD
lesions ^nns+++??+=lesions
in ^in++++=in
the ^ati++++=the
brain ^nn++++=brain
regions ^nns++++=regions
associated ^vbd+++xvbn+=associated
with ^in++++=with
this ^dt+dem+++=this
function ^nn+nom+++=function
can ^md+pos+++=can
impair ^vb++++=impair
or ^cc+phrs+++=or
restrict ^vb++++=restrict
the ^ati++++=the
performance ^nn+nom+++=performance
of ^in++++=of
tasks ^nns++++=tasks
that ^tht+rel+subj++=that
require ^vb+vsua+++=require
spatial ^jj+atrb+++=spatial
orientation ^nn+nom+++=orientation,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
writing ^nvbg+++xvbg+=writing,
, ^zz++++=EXTRAWORD
changing ^jj+atrb++xvbg+=changing
lines ^nns++++=lines
while ^cs+sub+++=while
reading ^vbg+++xvbg+=reading,
, ^zz++++=EXTRAWORD
throwing ^vbg+++xvbg+=throwing
a ^at++++=a
ball ^nn++++=ball
to ^in++++=to
a ^at++++=a
specific ^jj+atrb+++=specific
location ^nn+nom+++=location,
, ^zz++++=EXTRAWORD
or ^cc+cls+++=or
copying ^nn++++=copying
a ^at++++=a
drawing ^nn++++=drawing.
. ^zz++++=EXTRAWORD
