The ^ati++++=The
tests ^nns++++=tests
developed ^vwbn+++xvbn+=developed
by ^in++++=by
Luria ^np+++??+=Luria
in ^in++++=in
the ^ati++++=the
20th ^cd++++=20th
century ^nn++++=century
can ^md+pos+++=can
be ^vb+be+aux++=be
adapted ^vpsv++agls+xvbnx+=adapted
for ^in++++=for
use ^nn++++=use
in ^in++++=in
preschool ^nn+++??+=preschool
children ^nns++++=children
to ^to++++=to
assess ^vbi++++=assess
motor ^nn++++=motor
skills ^nns++++=skills,
, ^zz++++=EXTRAWORD
language ^nn+nom+++=language,
, ^zz++++=EXTRAWORD
memory ^nn++++=memory,
, ^zz++++=EXTRAWORD
lateralization ^nn+nom+++=lateralization
of ^in++++=of
functions ^nns+nom+++=functions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
thinking ^nvbg+++xvbg+=thinking
( ^zz++++=(30,
30 ^cd++++=EXTRAWORD
, ^zz++++=EXTRAWORD
31 ^cd++++=31).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
For ^in++++=For
instance ^nn+nom+++=instance,
, ^zz++++=EXTRAWORD
Luria ^np+++??+=Luria
employed ^vbd+++xvbn+=employed
a ^at++++=a
task ^nn++++=task
involving ^vwbg+++xvbg+=involving
the ^ati++++=the
learning ^jj+++xvbg+=learning
of ^in++++=of
10 ^cd++++=10
words ^nns++++=words
over ^in++++=over
5 ^zz++++=5
trials ^nns++++=trials
to ^to++++=to
evaluate ^nn+nom+++=evaluate
the ^ati++++=the
psychophysiological ^jj++++=psychophysiological
functioning ^jj+++xvbg+=functioning
of ^in++++=of
the ^ati++++=the
temporal ^jj+atrb+++=temporal
lobe ^nn+++??+=lobe
and ^cc++++=and
its ^pp$+it+++=its
connections ^nns+nom+++=connections
with ^in++++=with
subcortical ^jj+atrb+++=subcortical
structures ^nns++++=structures.
. ^zz++++=EXTRAWORD
In ^in++++=In
educational ^jj+atrb+++=educational
settings ^nns++++=settings,
, ^zz++++=EXTRAWORD
this ^dt+dem+++=this
task ^nn++++=task
can ^md+pos+++=can
be ^vb+be+aux++=be
utilized ^vpsv++agls+xvbnx+=utilized
to ^to++++=to
assess ^vbi++++=assess
the ^ati++++=the
development ^nn+nom+++=development
of ^in++++=of
memory ^nn++++=memory
in ^in++++=in
children ^nns++++=children,
, ^zz++++=EXTRAWORD
including ^in++++=including
their ^pp$+pp3+++=their
ability ^nn+nom+++=ability
to ^to+ncmp+++=to
learn ^vbi+vprv+++=learn
songs ^nns++++=songs,
, ^zz++++=EXTRAWORD
recall ^vb+vprv+++=recall
the ^ati++++=the
names ^nns++++=names
of ^in++++=of
objects ^nns++++=objects
and ^cc++++=and
verbal ^jj+atrb+++=verbal
instructions ^nns+nom+++=instructions,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
follow ^vb+vprv+++=follow
a ^at++++=a
sequence ^nn+nom+++=sequence
of ^in++++=of
actions ^nns+nom+++=actions
specified ^vwbn+++xvbn+=specified
by ^in++++=by
the ^ati++++=the
educator ^nn++++=educator
to ^to++++=to
achieve ^vb++++=achieve
a ^at++++=a
particular ^jj++++=particular
objective ^jj++++=objective.
. ^zz++++=EXTRAWORD
