The ^ati++++=The
present ^jj+atrb+++=present
variety ^nn++++=variety
differs ^nns+nom+++=differs
from ^in++++=from
the ^ati++++=the
typical ^jj+atrb+++=typical
form ^nn++++=form
by ^in++++=by
possessing ^xvbg+++xvbg+=possessing
relatively ^rb++++=relatively
shorter ^jjr+atrb+++=shorter
cells ^nns++++=cells,
, ^zz++++=EXTRAWORD
with ^in++++=with
lengths ^nns++++=lengths
approximately ^rb+down+++=approximately
equal ^jj++++=equal
to ^in++++=to
their ^pp$+pp3+++=their
widths ^nns+++??+=widths
( ^zz++++=(West
west ^np+pl+++=EXTRAWORD
& ^zz++++=&
West ^np+pl+++=West
1908 ^cd+date+++=1908).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
In ^in++++=In
this ^dt+dem+++=this
study ^nn++++=study,
, ^zz++++=EXTRAWORD
two ^cd++++=two
distinct ^jj+atrb+++=distinct
phenotypic ^nn++++=phenotypic
expressions ^nns++++=expressions
of ^in++++=of
Cosmarium ^np+++??+=Cosmarium
rectangulare ^nn+++??+=rectangulare
var ^nn+++??+=var.
. ^zz++++=EXTRAWORD
hexagonum ^nn+++??+=hexagonum
were ^vbd+bed+aux++=were
observed ^vpsv++agls+xvbnx+=observed.
. ^zz++++=EXTRAWORD
Several ^ap++++=Several
specimens ^nns++++=specimens
exhibited ^vbd+++xvbn+=exhibited
a ^at++++=a
smaller ^jjr+atrb+++=smaller
length ^nn++++=length-to-width
- ^zz++++=EXTRAWORD
to ^to++++=EXTRAWORD
- ^zz++++=EXTRAWORD
width ^nn++++=EXTRAWORD
ratio ^nn++++=ratio
and ^cc++++=and
a ^at++++=a
retuse ^nn+++??+=retuse
apex ^nn++++=apex,
, ^zz++++=EXTRAWORD
consistent ^jj++++=consistent
with ^in++++=with
the ^ati++++=the
type ^nn++++=type
described ^vwbn+++xvbn+=described
by ^in++++=by
West ^np+pl+++=West
& ^zz++++=&
West ^nr+pl+++=West
( ^zz++++=(1908),
1908 ^cd+date+++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
one ^cd1++++=one
specimen ^nn++++=specimen
was ^vbd+bedz+vrb++=was
notably ^rb++++=notably
longer ^rbr++++=longer
than ^in++++=than
the ^ati++++=the
others ^aps++++=others
and ^cc++++=and
displayed ^vbd+++xvbn+=displayed
a ^at++++=a
very ^ql+amp+++=very
broad ^jj++++=broad,
, ^zz++++=EXTRAWORD
truncate ^nn+nom+++=truncate
apex ^nn++++=apex.
. ^zz++++=EXTRAWORD
