The ^ati++++=The
material ^nn++++=material
for ^in++++=for
this ^dt+dem+++=this
study ^nn++++=study
was ^vbd+bedz+aux++=was
collected ^vpsv++agls+xvbnx+=collected
from ^in++++=from
both ^abx++++=both
lotic ^nn++++=lotic
and ^cc++++=and
lentic ^jj+atrb+++=lentic
systems ^nns++++=systems,
, ^zz++++=EXTRAWORD
all ^abn++++=all
of ^in++++=of
which ^whp+rel+pied++=which
exhibited ^vbd+++xvbn+=exhibited
oligotrophic ^jj+atrb+++=oligotrophic
or ^cc+phrs+++=or
mesotrophic ^jj+atrb+++=mesotrophic
conditions ^nns+nom+++=conditions
and ^cc++++=and
alkaline ^jj+atrb+++=alkaline
ph ^nn++++=pH
levels ^nns++++=levels.
. ^zz++++=EXTRAWORD
