This ^dt+dem+++=This
section ^nn+nom+++=section
examines ^vbz++++=examines
archiving ^jj+atrb++xvbg+=archiving
initiatives ^nns++++=initiatives
in ^in++++=in
Brazil ^np++++=Brazil
and ^cc++++=and
their ^pp$+pp3+++=their
significance ^nn+nom+++=significance
for ^in++++=for
indigenous ^jj+atrb+++=indigenous
language ^nn+nom+++=language
documentation ^nn+nom+++=documentation.
. ^zz++++=EXTRAWORD
Given ^vpbn+v++xvbn+=Given
the ^ati++++=the
high ^jj+atrb+++=high
number ^nn++++=number
of ^in++++=of
indigenous ^jj+atrb+++=indigenous
languages ^nns+nom+++=languages
in ^in++++=in
Brazil ^np++++=Brazil
and ^cc++++=and
their ^pp$+pp3+++=their
endangered ^vbd+++xvbn+=endangered
status ^nn++++=status
( ^zz++++=(Moore,
moore ^np++++=EXTRAWORD
, ^zz++++=EXTRAWORD
Galucio ^np+++??+=Galucio,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Gabas ^np+++??+=Gabas,
, ^zz++++=EXTRAWORD
2008 ^cd++++=2008),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
language ^nn+nom+++=language
documentation ^nn+nom+++=documentation
is ^vbz+bez+vrb++=is
both ^abx++++=both
urgent ^jj++++=urgent
and ^cc++++=and
broadly ^rb+down+++=broadly
supported ^vpsv++by+xvbn+=supported
by ^in++++=by
indigenous ^jj+atrb+++=indigenous
communities ^nns+nom+++=communities.
. ^zz++++=EXTRAWORD
According ^in+cmpx+++=According
to ^in"++++=to
the ^ati++++=the
National ^jj+atrb+++=National
Inventory ^nn++++=Inventory
of ^in++++=of
Linguistic ^jj+atrb+++=Linguistic
Diversity ^nn+nom+++=Diversity
s ^zz++++=s
survey ^vb++++=survey
of ^in++++=of
languages ^nns+nom+++=languages
in ^in++++=in
the ^ati++++=the
state ^nn++++=state
of ^in++++=of
Rond ^np+++??+=Rond
nia ^nn+++??+=nia,
, ^zz++++=EXTRAWORD
indigenous ^jj+atrb+++=indigenous
respondents ^nns++++=respondents
identified ^vwbn+++xvbn+=identified
documentation ^nn+nom+++=documentation
as ^in++++=as
their ^pp$+pp3+++=their
second ^od++++=second
highest ^jjt+atrb+++=highest
priority ^nn+nom+++=priority
regarding ^in++++=regarding
their ^pp$+pp3+++=their
languages ^nns+nom+++=languages,
, ^zz++++=EXTRAWORD
following ^jj+++xvbg+=following
the ^ati++++=the
correction ^nn+nom+++=correction
of ^in++++=of
orthographic ^jj+atrb+++=orthographic
errors ^nns++++=errors
and ^cc++++=and
the ^ati++++=the
production ^nn+nom+++=production
of ^in++++=of
accurate ^nn++++=accurate
written ^vbd+++xvbn+=written
materials ^nns+nom+++=materials
( ^zz++++=(Galucio,
galucio ^nn+++??+=EXTRAWORD
, ^zz++++=EXTRAWORD
Moore ^np++++=Moore,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
Van ^&fw++++=Van
der ^&fw++++=der
Voort ^np+++??+=Voort,
, ^zz++++=EXTRAWORD
2018 ^cd++++=2018,
, ^zz++++=EXTRAWORD
p ^zz++++=p.
. ^zz++++=EXTRAWORD
217 ^cd++++=217).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Many ^ap++++=Many
indigenous ^jj+atrb+++=indigenous
groups ^nns++++=groups
have ^vb+hv+vrb++=have
members ^nns+nom+++=members,
, ^zz++++=EXTRAWORD
particularly ^rb++++=particularly
young ^jj+atrb+++=young
people ^nns++++=people,
, ^zz++++=EXTRAWORD
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
proficient ^jj+pred+++=proficient
in ^in++++=in
computer ^nn+nom+++=computer
use ^nn++++=use,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
facilitates ^nns+nom+++=facilitates
digital ^jj+atrb+++=digital
documentation ^nn+nom+++=documentation
efforts ^nns++++=efforts.
. ^zz++++=EXTRAWORD
As ^in++++=As
a ^at++++=a
result ^nn++++=result,
, ^zz++++=EXTRAWORD
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
significant ^jj+atrb+++=significant
potential ^nn++++=potential
for ^in++++=for
the ^ati++++=the
production ^nn+nom+++=production
of ^in++++=of
a ^at++++=a
large ^jj+atrb+++=large
volume ^nn++++=volume
of ^in++++=of
recordings ^nns++++=recordings.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
the ^ati++++=the
long ^jj++++=long-term
- ^zz++++=EXTRAWORD
term ^nn++++=EXTRAWORD
preservation ^nn+nom+++=preservation
and ^cc++++=and
accessibility ^nn+nom+++=accessibility
of ^in++++=of
these ^dt+dem+++=these
materials ^nns+nom+++=materials
require ^vb+vsua+++=require
substantial ^jj+atrb+++=substantial
digital ^jj+atrb+++=digital
storage ^nn+nom+++=storage
capacity ^nn+nom+++=capacity.
. ^zz++++=EXTRAWORD
