The ^ati++++=The
present ^jj+atrb+++=present
variety ^nn++++=variety
differs ^nns+nom+++=differs
from ^in++++=from
the ^ati++++=the
typical ^jj+atrb+++=typical
form ^nn++++=form
by ^in++++=by
possessing ^xvbg+++xvbg+=possessing
semicircular ^nn+++??+=semicircular
semicells ^nns+++??+=semicells
rather ^rb++++=rather
than ^in++++=than
semicells ^nns+++??+=semicells
that ^tht+rel+subj++=that
are ^vb+ber+vrb++=are
triangular ^jj+pred+++=triangular
or ^cc++++=or
nearly ^rb+down+++=nearly
triangular ^jj++++=triangular
in ^in++++=in
shape ^nn++++=shape.
. ^zz++++=EXTRAWORD
