The ^ati++++=The
Vascular ^np+++??+=Vascular
Surgery ^nn++++=Surgery
Unit ^nn++++=Unit
of ^in++++=of
a ^at++++=a
tertiary ^jj+atrb+++=tertiary
hospital ^nn++++=hospital
in ^in++++=in
Singapore14 ^np+++??+=Singapore14,
, ^zz++++=EXTRAWORD
for ^in++++=for
example ^nn++++=example,
, ^zz++++=EXTRAWORD
has ^vbz+hvz+vrb++=has
reallocated ^nn+++??+=reallocated
25 ^cd++++=25%
% ^zz++++=EXTRAWORD
of ^in++++=of
its ^pp$+it+++=its
staff ^nn++++=staff
to ^in++++=to
act ^nn++++=act
on ^in++++=on
the ^ati++++=the
front ^jjb+atrb+++=front
line ^nn++++=line
of ^in++++=of
pandemic ^nn+++??+=pandemic
care ^nn++++=care.
. ^zz++++=EXTRAWORD
This ^dt+dem+++=This
rearrangement ^nn+++??+=rearrangement
was ^vbd+bedz+vrb++=was
necessary ^jj+pred+++=necessary
both ^abx++++=both
because ^cs+cos+++=because
of ^in++++=of
the ^ati++++=the
increased ^nn++++=increased
demand ^vb++++=demand
for ^in++++=for
health ^nn++++=health
professionals ^nns++++=professionals,
, ^zz++++=EXTRAWORD
regardless ^rb++++=regardless
of ^in++++=of
the ^ati++++=the
specialty ^nn+++??+=specialty,
, ^zz++++=EXTRAWORD
which ^whp+rel+obj++=which
the ^ati++++=the
moment ^nn++++=moment
requires ^vbz++++=requires,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
because ^cs+cos+++=because
of ^in++++=of
the ^ati++++=the
need ^vb++++=need
to ^to+vcmp+++=to
care ^vb++++=care
for ^in+ppvb+++=for
patients ^nns++++=patients
who ^whp+rel+subj++=who
need ^vb++++=need
some ^dti++++=some
surgical ^jj+atrb+++=surgical
intervention ^nn++++=intervention,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
who ^whp+who+++=who
also ^rb++++=also
have ^vb+hv+vrb++=have
symptoms ^nns++++=symptoms
of ^in++++=of
Sarscov ^np+++??+=SarsCoV-2
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
infection ^nn++++=infection.
. ^zz++++=EXTRAWORD
In ^in++++=In
addition ^nn++++=addition,
, ^zz++++=EXTRAWORD
to ^to++++=to
keep ^vbi++++=keep
the ^ati++++=the
emergency ^nn++++=emergency
and ^cc++++=and
elective ^nn+++??+=elective
Vascular ^np+++??+=Vascular
Surgery ^nn++++=Surgery
Services ^nns++++=Services
functioning ^vwbg+++xvbg+=functioning,
, ^zz++++=EXTRAWORD
two ^cd++++=two
to ^to++++=to
three ^cd++++=three
surgeons ^nns++++=surgeons
stayed ^vbd+++xvbn+=stayed
at ^rb++++=at
the ^ati++++=the
Tan ^nn++++=Tan
Tock ^np+++??+=Tock
Seng ^np+++??+=Seng
Hospital ^nn++++=Hospital,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
rest ^nn++++=rest
of ^in++++=of
the ^ati++++=the
team ^nn++++=team
was ^vbd+bedz+vrb++=was
at ^rb++++=at
the ^ati++++=the
National ^jj+atrb+++=National
Center ^np+++??+=Center
for ^in++++=for
Infectious ^np+++??+=Infectious
Diseases ^nns++++=Diseases,
, ^zz++++=EXTRAWORD
attending ^vbg+++xvbg+=attending
to ^in++++=to
the ^ati++++=the
cases ^nns++++=cases
of ^in++++=of
Covid ^np+++??+=COVID-19.
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
among ^in++++=Among
the ^ati++++=the
measures ^nn++++=measures
adopted ^vpsv++agls+xvbn+=adopted,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
highlight ^nn++++=highlight:
: ^zz++++=EXTRAWORD
