The ^ati++++=The
full ^jj+atrb+++=full
spectrum ^nn+++??+=spectrum
of ^in++++=of
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
is ^vbz+bez+aux++=is
still ^rb++splt++=still
emerging ^vbg+++xvbgx+=emerging,
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
several ^ap++++=several
studies ^nns++++=studies
have ^vb+hv+aux++=have
highlighted ^vprf+++xvbnx+=highlighted
that ^cs+sub+++=that
patients ^vbz++++=patients
infected ^vbd+++xvbn+=infected
with ^in++++=with
the ^ati++++=the
novel ^nn++++=novel
coronavirus ^nns+++??+=coronavirus
can ^md+pos+++=can
potentially ^rb++splt++=potentially
develop ^vb++++=develop
a ^at++++=a
hypercoagulable ^nn+++??+=hypercoagulable
state ^nn++++=state.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
several ^ap++++=several
aspects ^nns++++=aspects
related ^vbd+++xvbn+=related
to ^in++++=to
the ^ati++++=the
incidence ^nn++++=incidence
and ^cc++++=and
pathophysiology ^nn+++??+=pathophysiology
of ^in++++=of
the ^ati++++=the
association ^nn++++=association
between ^in++++=between
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
and ^cc++++=and
pulmonary ^nn+++??+=pulmonary
embolism ^nn+++??+=embolism
are ^vb+ber+vrb++=are
not ^xnot++not++=not
well ^jj+pred+++=well
established ^vbd+vprv++xvbn+=established.
. ^zz++++=EXTRAWORD
Here ^rn+pl+++=Here,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
present ^vb++++=present
a ^at++++=a
case ^nn++++=case
of ^in++++=of
a ^at++++=a
patient ^nn++++=patient
with ^in++++=with
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
who ^whp+rel+subj++=who
developed ^vbd+++xvbn+=developed
acute ^jj+atrb+++=acute
pulmonary ^nn+++??+=pulmonary
embolism ^nn+++??+=embolism.
. ^zz++++=EXTRAWORD
Clinical ^jj++++=Clinical
and ^cc++++=and
laboratory ^nn++++=laboratory
data ^nns++++=data
and ^cc++++=and
findings ^nns++++=findings
of ^in++++=of
non ^&fw++++=non-enhanced
- ^zz++++=EXTRAWORD
enhanced ^vbd+++xvbn+=EXTRAWORD
Ct ^np+++??+=CT
indicate ^vb+vprv+++=indicate
possibility ^nn++++=possibility
of ^in++++=of
acute ^jj+atrb+++=acute
pulmonary ^nn+++??+=pulmonary
embolism ^nn+++??+=embolism,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
support ^nn++++=support
the ^ati++++=the
decision ^nn++++=decision
to ^to+ncmp+++=to
proceed ^vbi++++=proceed
with ^in++++=with
computed ^vbd+++xvbn+=computed
tomography ^nn+++??+=tomography
pulmonary ^nn+++??+=pulmonary
angiography ^nn+++??+=angiography
that ^tht+rel+subj++=that
can ^md+pos+++=can
objectively ^rb++splt++=objectively
identify ^vb++++=identify
filling ^nn++++=filling
defects ^nns++++=defects
in ^in++++=in
pulmonary ^nn++++=pulmonary
arterial ^jj+atrb+++=arterial
branches ^nns++++=branches.
. ^zz++++=EXTRAWORD
