The ^ati++++=The
search ^nn++++=search
for ^in++++=for
articles ^nns++++=articles
resulted ^vbd+++xvbn+=resulted
in ^in++++=in
the ^ati++++=the
identification ^nn++++=identification
of ^in++++=of
1,691 ^cd++++=1,691
articles ^nns++++=articles
corresponding ^vwbg+++xvbg+=corresponding
to ^in++++=to
the ^ati++++=the
respective ^nn++++=respective
surveyed ^vwbn+++xvbn+=surveyed
micronutrients ^nns+++??+=micronutrients.
. ^zz++++=EXTRAWORD
Of ^in++++=Of
these ^dt+pdem+++=these,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
excluded ^vbd+++xvbn+=excluded
29 ^cd++++=29
because ^cs+cos+++=because
they ^pp3a+pp3+++=they
were ^vbd+bed+aux++=were
duplicated ^vpsv++agls+xvbnx+=duplicated.
. ^zz++++=EXTRAWORD
Among ^in++++=Among
the ^ati++++=the
remaining ^jj+++xvbg+=remaining
1,662 ^cd++++=1,662,
, ^zz++++=EXTRAWORD
after ^cs+sub+++=after
applying ^xvbg+++xvbg+=applying
the ^ati++++=the
eligibility ^nn++++=eligibility
criteria ^nns++++=criteria
based ^vwbn+++xvbn+=based
on ^in++++=on
the ^ati++++=the
information ^nn++++=information
provided ^vbd+vsua++xvbn+=provided
in ^in++++=in
the ^ati++++=the
titles ^nns++++=titles
and ^cc++++=and
abstracts ^nns+++??+=abstracts
1,615 ^cd++++=1,615
were ^vbd+bed+aux++=were
eliminated ^vpsv++agls+xvbnx+=eliminated.
. ^zz++++=EXTRAWORD
A ^at++++=A
total ^nn++++=total
of ^in++++=of
47 ^cd++++=47
articles ^nns++++=articles
were ^vbd+bed+aux++=were
read ^vpsv++agls+xvbnx+=read
in ^in++++=in
full ^jj++++=full
and ^cc++++=and,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
final ^jj+atrb+++=final
stage ^nn++++=stage,
, ^zz++++=EXTRAWORD
6 ^zz++++=6
studies ^nns++++=studies
were ^vbd+bed+aux++=were
considered ^vbd+vprv++xvbn+=considered
eligible ^jj++++=eligible
for ^in++++=for
this ^dt+dem+++=this
review ^nn++++=review
( ^zz++++=(Figure
figure ^nn++++=EXTRAWORD
1 ^zz++++=1).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
