The ^ati++++=The
aim ^nn++++=aim
of ^in++++=of
this ^dt+dem+++=this
study ^nn++++=study
was ^vbd+bedz+vrb++=was
to ^in++++=to
analyze ^nn+++??+=analyze
the ^ati++++=the
leptospirosis ^nns+++??+=leptospirosis
occurrence ^nn++++=occurrence
in ^in++++=in
accordance ^nn++++=accordance
with ^in++++=with
the ^ati++++=the
rainfall ^nn++++=rainfall
and ^cc++++=and
the ^ati++++=the
disease ^nn++++=disease
temporal ^jj+atrb+++=temporal
evolution ^nn++++=evolution
in ^in++++=in
Santa ^&fw++++=Santa
Catarina ^np+++??+=Catarina
State ^nn++++=State
and ^cc++++=and
in ^in++++=in
the ^ati++++=the
State ^nn++++=State
s ^zz++++=s
Health ^nn++++=Health
Regions ^nns++++=Regions,
, ^zz++++=EXTRAWORD
according ^in++++=according
to ^in++++=to
seasonality ^nn+++??+=seasonality,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
period ^nn++++=period
from ^in++++=from
2005 ^cd++++=2005
to ^to++++=to
2015 ^cd++++=2015.
. ^zz++++=EXTRAWORD
