The ^ati++++=The
way ^nn++++=way
they ^pp3a+pp3+++=they
obtain ^vb++++=obtain
or ^cc+phrs+++=or
acquire ^vb++++=acquire
the ^ati++++=the
press ^nn++++=press
or ^cc++++=or
magazine ^nn++++=magazine
readings ^nns++++=readings
in ^in++++=in
the ^ati++++=the
last ^jj+atrb+++=last
month ^nn++++=month
in ^in++++=in
free ^jj+atrb+++=free
paper ^nn++++=paper
format ^nn++++=format,
, ^zz++++=EXTRAWORD
the ^ati++++=the
information ^nn++++=information
press ^nn++++=press
( ^zz++++=(16%),
16% ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
sports ^nns++++=sports
press ^nn++++=press
( ^zz++++=(3%),
3% ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
cultural ^jj+atrb+++=cultural
reviews ^nns++++=reviews
( ^zz++++=(9%),
9% ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
other ^ap++++=other
journals ^nns++++=journals
( ^zz++++=(6%).
6% ^cd++++=EXTRAWORD
). ^nn++++=EXTRAWORD
