The ^ati++++=The
Food ^nn++++=Food
and ^cc++++=and
Drug ^nn++++=Drug
Administration ^nn++++=Administration
of ^in++++=of
the ^ati++++=the
United ^np++++=United
States ^nns++++=States
of ^in++++=of
America ^np++++=America
( ^zz++++=(FDA)
fda ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
defines ^vbz++++=defines
a ^at++++=a
N95 ^np+++??+=N95
respirator ^nn+++??+=respirator
mask ^nn++++=mask
as ^in++++=as
a ^at++++=a
respiratory ^jj+atrb+++=respiratory
protective ^jj+atrb+++=protective
device ^nn++++=device
designed ^vbd+++xvbn+=designed
to ^to+vcmp+++=to
achieve ^vbi++++=achieve
a ^at++++=a
very ^ql+amp+++=very
close ^vb++++=close
facial ^jj+atrb+++=facial
fit ^nn++++=fit
and ^cc++++=and
very ^ql+amp+++=very
efficient ^jj+atrb+++=efficient
filtration ^nn++++=filtration
of ^in++++=of
airborne ^jj+atrb+++=airborne
particles ^nns++++=particles.
. ^zz++++=EXTRAWORD
In ^in++++=In
addition ^nn++++=addition
to ^to++++=to
blocking ^vbg+++xvbg+=blocking
splashes ^nns++++=splashes,
, ^zz++++=EXTRAWORD
sprays ^nns++++=sprays
and ^cc++++=and
large ^jj+atrb+++=large
droplets ^nns++++=droplets,
, ^zz++++=EXTRAWORD
the ^ati++++=the
respirator ^nn+++??+=respirator
is ^vbz+bez+aux++=is
also ^rb++splt++=also
designed ^vpsv++agls+xvbnx+=designed
to ^to+vcmp+++=to
prevent ^vbi++++=prevent
the ^ati++++=the
wearer ^nn++++=wearer
from ^in++++=from
breathing ^xvbg+++xvbg+=breathing
in ^in++++=in
very ^ql+amp+++=very
small ^jj+atrb+++=small
particles ^nns++++=particles
that ^tht+rel+obj++=that
may ^md+pos+++=may
be ^vb+be+vrb++=be
in ^in++++=in
the ^ati++++=the
air ^nn++++=air.
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
the ^ati++++=the
ultimate ^jj+atrb+++=ultimate
effectiveness ^nn++++=effectiveness
of ^in++++=of
these ^dt+dem+++=these
respirator ^nn+++??+=respirator
masks ^vbz++++=masks
is ^vbz+bez+aux++=is
debated ^vpsv++agls+xvbnx+=debated,
, ^zz++++=EXTRAWORD
respirator ^nn+++??+=respirator
masks ^nns++++=masks
are ^vb+ber+aux++=are
believed ^vpsv++agls+xvbnx+=believed
to ^to+vcmp+++=to
be ^vbi++vrb++=be
the ^ati++++=the
best ^jjt++++=best
currently ^rb++++=currently
available ^jj+atrb+++=available
method ^nn++++=method
of ^in++++=of
protecting ^nn++++=protecting
against ^in++++=against
inhalation ^nn++++=inhalation
of ^in++++=of
highly ^rb+amp+++=highly
infectious ^nns++++=infectious
airborne ^jj+atrb+++=airborne
particles ^nns++++=particles.
. ^zz++++=EXTRAWORD
