The ^ati++++=The
majority ^nn++++=majority
of ^in++++=of
tested ^xvbn+++xvbn+=tested
students ^nns++++=students
have ^vb+hv+vrb++=have
Internet ^np+++??+=Internet
access ^nn++++=access
( ^zz++++=(92%),
92% ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
although ^cs+con+++=although
more ^ql++++=more
than ^cs+sub+++=than
half ^abn++++=half
of ^in++++=of
them ^pp3o+pp3+++=them
do ^vb+do+aux++=do
not ^xnot++not++=not
have ^vb+hv+vrb++=have
a ^at++++=a
mobile ^jj+atrb+++=mobile
data ^nns++++=data
plan ^nn++++=plan
( ^zz++++=(internet)
internet ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
only ^rb+down+++=only
15.1 ^cd++++=15.1%
% ^zz++++=EXTRAWORD
have ^vb+hv+vrb++=have
this ^dt+dem+++=this
service ^nn++++=service,
, ^zz++++=EXTRAWORD
9.4 ^cd++++=9.4%
% ^zz++++=EXTRAWORD
women ^nns++++=women
and ^cc++++=and
5.7 ^cd++++=5.7%
% ^zz++++=EXTRAWORD
men ^nns++++=men.
. ^zz++++=EXTRAWORD
