The ^ati++++=The
1623 ^cd+date+++=1623
Sars ^np+++??+=SARS
documents ^nns++++=documents
were ^vbd+bed+aux++=were
published ^vpsv++agls+xvbnx+=published
in ^in++++=in
532 ^cd++++=532
different ^jj+atrb+++=different
journals ^nns++++=journals.
. ^zz++++=EXTRAWORD
After ^in++++=After
Bradford ^np++++=Bradford
law ^nn++++=law
enforcement ^nn++++=enforcement,
, ^zz++++=EXTRAWORD
15 ^cd++++=15
journals ^nns++++=journals
were ^vbd+bed+aux++=were
found ^vpsv++agls+xvbnx+=found
in ^in++++=in
the ^ati++++=the
core ^nn++++=core,
, ^zz++++=EXTRAWORD
86 ^cd++++=86
in ^in++++=in
zone ^nn++++=zone
1 ^zz++++=1
and ^cc++++=and
532 ^cd++++=532
in ^in++++=in
zone ^nn++++=zone
2 ^zz++++=2.
. ^zz++++=EXTRAWORD
Tables ^nns++++=Tables
1 ^zz++++=1
and ^cc++++=and
2 ^zz++++=2
present ^nn++++=present
the ^ati++++=the
distribution ^nn++++=distribution
of ^in++++=of
the ^ati++++=the
journals ^nns++++=journals
and ^cc++++=and
their ^pp$+pp3+++=their
production ^nn++++=production,
, ^zz++++=EXTRAWORD
according ^in+cmpx+++=according
to ^in"++++=to
the ^ati++++=the
Nucleus ^nn++++=Nucleus
the ^ati++++=the
two ^cd++++=two
zones ^nns++++=zones,
, ^zz++++=EXTRAWORD
as ^cs+sub+++=as
well ^rb++++=well
as ^cs+sub+++=as
the ^ati++++=the
values ^nns++++=values
of ^in++++=of
the ^ati++++=the
Bradford ^np++++=Bradford
Multiplier ^np+++??+=Multiplier
( ^zz++++=(Bm),
bm ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
the ^ati++++=the
latter ^ap++++=latter
being ^xvbg+++xvbg+=being
calculated ^vwbn+vprv++xvbn+=calculated
to ^to++++=to
demonstrate ^vbi+vprv+++=demonstrate
that ^tht+vcmp+++=that
the ^ati++++=the
number ^nn++++=number
of ^in++++=of
journals ^nns++++=journals
contained ^vbd+++xvbn+=contained
in ^in++++=in
the ^ati++++=the
Nucleus ^nn++++=Nucleus
is ^vbz+bez+vrb++=is
equivalent ^jj+pred+++=equivalent
to ^in++++=to
the ^ati++++=the
set ^nn+++xvbn+=set
of ^in++++=of
journals ^nns++++=journals
most ^ql+emph+++=most
devoted ^jj+++xvbn+=devoted
to ^in++++=to
Sars ^np+++??+=SARS,
, ^zz++++=EXTRAWORD
since ^cs+sub+++=since
its ^pp$+it+++=its
oscillation ^nn++++=oscillation
between ^in++++=between
the ^ati++++=the
zones ^nns++++=zones
did ^vbd+dod+aux++=did
not ^xnot++not++=not
exceed ^vb++++=exceed
the ^ati++++=the
maximum ^jj+atrb+++=maximum
value ^nn++++=value
of ^in++++=of
0.7 ^nn++++=0.7.
. ^zz++++=EXTRAWORD
