The ^ati++++=The
methodology ^nn++++=methodology
used ^vwbn+++xvbn+=used
is ^vbz+bez+vrb++=is
quantitative ^jj+pred+++=quantitative
of ^in++++=of
descriptive ^jj++++=descriptive-analytical
- ^zz++++=EXTRAWORD
analytical ^jj+atrb+++=EXTRAWORD
order ^nn++++=order,
, ^zz++++=EXTRAWORD
based ^xvbn+++xvbn+=based
on ^in++++=on
the ^ati++++=the
data ^nns++++=data
collected ^vwbn+++xvbn+=collected
in ^in++++=in
a ^at++++=a
survey ^nn++++=survey
applied ^vwbn+++xvbn+=applied
on ^in++++=on
a ^at++++=a
population ^nn++++=population
sample ^nn++++=sample,
, ^zz++++=EXTRAWORD
made ^j+++xvbn+=made
up ^rp++++=up
of ^in++++=of
438 ^cd++++=438
students ^nns++++=students
between ^in++++=between
the ^ati++++=the
different ^jj+atrb+++=different
careers ^nns++++=careers
and ^cc++++=and
cycles ^nns++++=cycles
offered ^vbd+++xvbn+=offered
by ^in++++=by
the ^ati++++=the
unae ^np++++=UNAE.
. ^zz++++=EXTRAWORD
