The ^ati++++=The
three ^cd++++=three
scales ^nns++++=scales
presented ^vwbn+++xvbn+=presented
allow ^vb++++=allow
different ^jj+atrb+++=different
aspects ^nns++++=aspects
of ^in++++=of
job ^nn++++=job
satisfaction ^nn++++=satisfaction
to ^to++++=to
be ^vbi+vbi+aux++=be
evaluated ^vpsv++agls+xvbnx+=evaluated,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
professional ^jj+atrb+++=professional
activity ^nn++++=activity,
, ^zz++++=EXTRAWORD
perception ^nn++++=perception
of ^in++++=of
health ^nn++++=health
service ^nn++++=service
management ^nn++++=management,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
working ^jj+atrb++xvbg+=working
conditions ^nns++++=conditions.
. ^zz++++=EXTRAWORD
Their ^pp$+pp3+++=Their
use ^nn++++=use
is ^vbz+bez+aux++=is
recommended ^vpsv++agls+xvbnx+=recommended
to ^to++++=to
assess ^vbi++++=assess
the ^ati++++=the
job ^nn++++=job
satisfaction ^nn++++=satisfaction
of ^in++++=of
primary ^jj+atrb+++=primary
care ^nn++++=care
physicians ^nns++++=physicians
in ^in++++=in
Peru ^np++++=Peru.
. ^zz++++=EXTRAWORD
In ^in++++=In
addition ^nn++++=addition,
, ^zz++++=EXTRAWORD
it ^pp3+it+++=it
is ^vbz+bez+aux++=is
suggested ^vpsv++agls+xvbnx+=suggested
that ^tht+vcmp+++=that
stakeholders ^nns+++??+=stakeholders
may ^md+pos+++=may
use ^vb++++=use
the ^ati++++=the
scales ^nns++++=scales
as ^in++++=as
an ^at++++=an
indicator ^nn++++=indicator
of ^in++++=of
decision ^nn++++=decision-making
- ^zz++++=EXTRAWORD
making ^vbg+++xvbg+=EXTRAWORD
in ^in++++=in
the ^ati++++=the
health ^nn++++=health
system ^nn++++=system.
. ^zz++++=EXTRAWORD
