The ^ati++++=The
triad ^nn++++=triad
of ^in++++=of
informational ^nn+++??+=informational,
, ^zz++++=EXTRAWORD
cognitive ^nn+++??+=cognitive
and ^cc++++=and
socio ^nn+++??+=socio-affective
- ^zz++++=EXTRAWORD
affective ^nn+++??+=EXTRAWORD
support ^nn++++=support
during ^in++++=during
the ^ati++++=the
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
pandemic ^nn+++??+=pandemic
awakens ^nns+++??+=awakens
to ^in++++=to
the ^ati++++=the
importance ^nn++++=importance
of ^in++++=of
scientific ^jj+atrb+++=scientific
education ^nn++++=education
( ^zz++++=(75).
75 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Information ^nn++++=Information
about ^in++++=about
the ^ati++++=the
outbreak ^nn++++=outbreak
can ^md+pos+++=can
generate ^vb++++=generate
problems ^nns++++=problems,
, ^zz++++=EXTRAWORD
difficulties ^nns++++=difficulties,
, ^zz++++=EXTRAWORD
disorders ^nns++++=disorders,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
disruptions ^nns+++??+=disruptions
in ^in++++=in
the ^ati++++=the
teaching ^jj+++xvbg+=teaching-learning
- ^zz++++=EXTRAWORD
learning ^vbg+vprv++xvbg+=EXTRAWORD
process ^nn++++=process
that ^tht+rel+subj++=that
can ^md+pos+++=can
gradually ^rb++splt++=gradually
produce ^vb++++=produce
persistent ^jj+atrb+++=persistent
changes ^nns++++=changes
in ^in++++=in
the ^ati++++=the
behaviour ^nn++++=behaviour
of ^in++++=of
educators ^nns++++=educators
and ^cc++++=and
learners ^nns++++=learners.
. ^zz++++=EXTRAWORD
Thus ^rb+cnj+++=Thus,
, ^zz++++=EXTRAWORD
to ^to++++=to
be ^vbi++vrb++=be
meaningful ^jj+pred+++=meaningful,
, ^zz++++=EXTRAWORD
the ^ati++++=the
relationship ^nn++++=relationship
between ^in++++=between
educators ^nns++++=educators
and ^cc++++=and
learners ^nns++++=learners
must ^md+nec+++=must
mutually ^rb++splt++=mutually
produce ^vb++++=produce
appropriate ^jj+atrb+++=appropriate
responses ^nns++++=responses
adapted ^vbd+++xvbn+=adapted
to ^in++++=to
sensory ^jj+atrb+++=sensory
and ^cc+phrs+++=and
emotional ^jj+atrb+++=emotional
stimuli ^nns++++=stimuli
to ^to++++=to
maintain ^vbi+vpub+++=maintain
the ^ati++++=the
appropriate ^jj+atrb+++=appropriate
alert ^nn++++=alert
state ^nn++++=state
for ^in++++=for
the ^ati++++=the
content ^nn++++=content
transmitted ^xvbn+++xvbn+=transmitted
during ^in++++=during
the ^ati++++=the
pandemic ^nn++++=pandemic
( ^zz++++=(76).
76 ^cd++++=EXTRAWORD
). ^nn++++=EXTRAWORD
