The ^ati++++=The
frequency ^nn++++=frequency
of ^in++++=of
reading ^xvbg+++xvbg+=reading
sports ^nns++++=sports
press ^nn++++=press,
, ^zz++++=EXTRAWORD
both ^abx++++=both
free ^jj++++=free
and ^cc++++=and
paid ^vpsv++agls+xvbn+=paid
on ^in++++=on
the ^ati++++=the
internet ^nn+++??+=internet,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
10 ^cd++++=10%
% ^zz++++=EXTRAWORD
daily ^jj++++=daily;
; ^zz++++=EXTRAWORD
8 ^zz++++=8%
% ^zz++++=EXTRAWORD
only ^rb+down+++=only
on ^in++++=on
weekends ^nns++++=weekends;
; ^zz++++=EXTRAWORD
12 ^cd++++=12%
% ^zz++++=EXTRAWORD
at ^in++++=at
least ^rbt++++=least
once ^rb+tm+++=once
a ^at++++=a
week ^nn++++=week;
; ^zz++++=EXTRAWORD
10 ^cd++++=10%
% ^zz++++=EXTRAWORD
at ^in++++=at
least ^rbt++++=least
once ^rb+tm+++=once
a ^at++++=a
month ^nn++++=month;
; ^zz++++=EXTRAWORD
6 ^zz++++=6%
% ^zz++++=EXTRAWORD
at ^in++++=at
least ^rbt++++=least
once ^rb+tm+++=once
a ^at++++=a
quarter ^nn++++=quarter;
; ^zz++++=EXTRAWORD
5 ^zz++++=5%
% ^zz++++=EXTRAWORD
at ^in++++=at
least ^rbt++++=least
once ^rb+tm+++=once
a ^at++++=a
year ^nn++++=year;
; ^zz++++=EXTRAWORD
and ^cc+cls+++=and
12 ^cd++++=12%
% ^zz++++=EXTRAWORD
never ^rb++++=never
or ^cc+phrs+++=or
almost ^rb+hdg+++=almost
never ^rb++++=never.
. ^zz++++=EXTRAWORD
