The ^ati++++=The
use ^nn++++=use
of ^in++++=of
the ^ati++++=the
computer ^nn++++=computer
for ^in++++=for
study ^nn++++=study
purposes ^nns++++=purposes,
, ^zz++++=EXTRAWORD
under ^in++++=under
a ^at++++=a
daily ^jj+atrb+++=daily
frequency ^nn++++=frequency,
, ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
the ^ati++++=the
majority ^nn++++=majority
( ^zz++++=(91.1%)
91.1 ^cd++++=EXTRAWORD
% ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
compared ^vbd+++xvbn+=compared
to ^in++++=to
daily ^jj+atrb+++=daily
use ^nn++++=use
for ^in++++=for
other ^ap++++=other
reasons ^nns++++=reasons
( ^zz++++=(60%).
60% ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
While ^cs+sub+++=While
a ^at++++=a
lower ^jjr+atrb+++=lower
percentage ^nn++++=percentage
( ^zz++++=(35.4%)
35.4 ^cd++++=EXTRAWORD
% ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
is ^vbz+bez+vrb++=is
at ^in++++=at
least ^rbt++++=least
once ^rb+tm+++=once
a ^at++++=a
week ^nn++++=week.
. ^zz++++=EXTRAWORD
