The ^ati++++=The
C ^zz++++=C
rrego ^nn+++??+=rrego
registered ^vbd+++xvbn+=registered
13 ^cd++++=13
occurrences ^nns++++=occurrences
of ^in++++=of
aquatic ^jj+atrb+++=aquatic
hyphomycetes ^nns+++??+=hyphomycetes
and ^cc++++=and
the ^ati++++=the
Po ^np++++=Po
o ^zz++++=o
das ^&fw++++=das
Antas ^np+++??+=Antas
14 ^cd++++=14.
. ^zz++++=EXTRAWORD
C ^zz++++=C
rrego ^nn+++??+=rrego
presented ^vwbn+++xvbn+=presented
Pyramidospora ^np+++??+=Pyramidospora
constricta ^nn+++??+=constricta
N ^zz++++=N.
. ^zz++++=EXTRAWORD
Singh ^np++++=Singh
( ^zz++++=(figure
figure ^nn++++=EXTRAWORD
3d ^cd++++=3d)
) ^zz++++=EXTRAWORD
and ^cc++++=and
Po ^np++++=Po
o ^zz++++=o
das ^&fw++++=das
Antas ^np+++??+=Antas
presented ^vwbn+++xvbn+=presented
ingoldiella ^np++++=Ingoldiella
hamata ^nn++++=hamata
d.e ^np++++=D.E.
. ^zz++++=EXTRAWORD
shaw ^np++++=Shaw
( ^zz++++=(figure
figure ^nn++++=EXTRAWORD
2d ^cd++++=2d).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
