The ^ati++++=The
applied ^nn++++=applied
survey ^vb++++=survey
is ^vbz+bez+vrb++=is
structured ^nn+++??+=structured
in ^in++++=in
three ^cd++++=three
general ^jj+atrb+++=general
modules ^nns+++??+=modules
( ^zz++++=(students'
students ^nns++++=EXTRAWORD
' ^zz++++=EXTRAWORD
identification ^nn++++=identification
data ^nns++++=data,
, ^zz++++=EXTRAWORD
cultural ^jj+atrb+++=cultural
facilities ^nns++++=facilities
and ^cc++++=and
interest ^nn++++=interest
in ^in++++=in
cultural ^jj+atrb+++=cultural
activities ^nns++++=activities),
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
twelve ^cd++++=twelve
sectorial ^nn+++??+=sectorial
modules ^nns+++??+=modules
( ^zz++++=(museums,
museums ^nns++++=EXTRAWORD
, ^zz++++=EXTRAWORD
art ^nn++++=art
galleries ^nns++++=galleries,
, ^zz++++=EXTRAWORD
archives ^nn++++=archives,
, ^zz++++=EXTRAWORD
arts ^nns++++=arts
and ^cc++++=and
craft ^nn++++=craft
fairs ^nns++++=fairs,
, ^zz++++=EXTRAWORD
House ^npl++++=House
of ^in++++=of
Culture ^nn++++=Culture,
, ^zz++++=EXTRAWORD
monuments ^nns++++=monuments,
, ^zz++++=EXTRAWORD
archaeological ^jj+atrb+++=archaeological
sites ^nns++++=sites,
, ^zz++++=EXTRAWORD
reading ^vbg+++xvbg+=reading
and ^cc++++=and
library ^nn++++=library,
, ^zz++++=EXTRAWORD
ballet ^nn++++=ballet
or ^cc++++=or
dance ^nn++++=dance,
, ^zz++++=EXTRAWORD
opera ^nn++++=opera
and ^cc++++=and
theater ^nn+++??+=theater,
, ^zz++++=EXTRAWORD
concerts ^nns++++=concerts
of ^in++++=of
classical ^jj+atrb+++=classical
and ^cc+phrs+++=and
modern ^jj+atrb+++=modern
music ^nn++++=music,
, ^zz++++=EXTRAWORD
film ^nn++++=film
and ^cc++++=and
video ^nn+++??+=video,
, ^zz++++=EXTRAWORD
music ^nn++++=music,
, ^zz++++=EXTRAWORD
television ^nn++++=television,
, ^zz++++=EXTRAWORD
radio ^nn++++=radio,
, ^zz++++=EXTRAWORD
computer ^nn++++=computer
and ^cc++++=and
Internet ^np+++??+=Internet,
, ^zz++++=EXTRAWORD
use ^nn++++=use
of ^in++++=of
free ^jj+atrb+++=free
time ^nn++++=time
practices ^nns++++=practices
related ^vbd+++xvbn+=related
to ^in++++=to
leisure ^nn++++=leisure
and ^cc++++=and
culture ^nn++++=culture,
, ^zz++++=EXTRAWORD
and ^cc+cls+++=and
finally ^rb+cnj+++=finally,
, ^zz++++=EXTRAWORD
a ^at++++=a
section ^nn++++=section
dedicated ^vbd+++xvbn+=dedicated
to ^in++++=to
the ^ati++++=the
cultural ^jj+atrb+++=cultural
actions ^nns++++=actions
and ^cc++++=and
programs ^nns+++??+=programs
deployed ^vwbn+++xvbn+=deployed
by ^in++++=by
Unae ^np+++??+=UNAE
and ^cc++++=and
to ^in++++=to
the ^ati++++=the
participation ^nn++++=participation
and ^cc++++=and
interest ^nn++++=interest
of ^in++++=of
the ^ati++++=the
student ^nn++++=student
population ^nn++++=population.
. ^zz++++=EXTRAWORD
