The ^ati++++=The
question ^nn++++=question
of ^in++++=of
stigma ^nn++++=stigma,
, ^zz++++=EXTRAWORD
we ^pp1a+pp1+++=we
have ^vb+hv+aux++=have
talked ^vprf+++xvbnx+=talked
about ^in++++=about
it ^pp3+it+++=it
for ^in++++=for
some ^dti++++=some
time ^nn++++=time
now ^rn+tm+++=now,
, ^zz++++=EXTRAWORD
with ^in++++=with
the ^ati++++=the
team ^nn++++=team.
. ^zz++++=EXTRAWORD
We ^pp1a+pp1+++=We
organized ^vbd+++xvbn+=organized
a ^at++++=a
meeting ^nvbg+++xvbg+=meeting,
, ^zz++++=EXTRAWORD
to ^in++++=to
review ^nn++++=review
this ^dt+pdem+++=this,
, ^zz++++=EXTRAWORD
because ^cs+cos+++=because
some ^dti++++=some
of ^in++++=of
us ^pp1o+pp1+++=us
wanted ^vbd+++xvbn+=wanted
to ^to+vcmp+++=to
handle ^vbi++++=handle
it ^pp3+it+++=it
or ^cc++++=or
learn ^vb+vprv+++=learn
about ^in++++=about
how ^wrb+who+++=how
others ^aps++++=others
dealt ^vbd+++xvbn+=dealt
with ^in+ppvb+++=with
it ^pp3+it+++=it,
, ^zz++++=EXTRAWORD
i.e ^rb++++=i.e.
. ^zz++++=EXTRAWORD
this ^dt+dem+++=this
situation ^nn++++=situation
of ^in++++=of
telling ^xvbg+++xvbg+=telling
people ^nns++++=people,
, ^zz++++=EXTRAWORD
family ^nn++++=family
members ^nns++++=members,
, ^zz++++=EXTRAWORD
what ^wdt+who+++=what
one ^cd1++++=one
does ^vbz+doz+vrb++=does.
. ^zz++++=EXTRAWORD
In ^in++++=In
my ^pp$+pp1+++=my
case ^nn++++=case,
, ^zz++++=EXTRAWORD
my ^pp$+pp1+++=my
family ^nn++++=family
is ^vbz+bez+vrb++=is
totally ^rb+amp+++=totally
aware ^jj+pred+++=aware
that ^tht+jcmp+++=that
I ^pp1a+pp1+++=I
perform ^vb++++=perform
the ^ati++++=the
legal ^jj+atrb+++=legal
interruption ^nn++++=interruption
of ^in++++=of
pregnancy ^nn++++=pregnancy,
, ^zz++++=EXTRAWORD
but ^cc+cls+++=but
I ^pp1a+pp1+++=I
think ^vb+vprv+++=think
that ^tht+vcmp+++=that
little ^ap++++=little
by ^in++++=by
little ^ap++++=little
others ^aps++++=others
were ^vbd+bed+vrb++=were
also ^rb++++=also
able ^jj++pmd"++=able
to ^to+jcmp+pmd++=to
tell ^vb++++=tell
their ^pp$+pp3+++=their
own ^ap++++=own
people ^nns++++=people,
, ^zz++++=EXTRAWORD
too ^rb+cnj+++=too,
, ^zz++++=EXTRAWORD
while ^cs+sub+++=while
the ^ati++++=the
Network ^nn++++=Network
permitted ^vbd+++xvbn+=permitted
that ^dt+dem+++=that
we ^pp1a+pp1+++=we
come ^vb++++=come
out ^rb+phrv+++=out
in ^in+ppvb+++=in
favor ^nn++++=favor
of ^in++++=of
an ^at++++=an
increased ^jj+atrb++xvbn+=increased
visibility ^nn++++=visibility
( ^zz++++=(M.
m ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
female ^nn++++=female,
, ^zz++++=EXTRAWORD
general ^jj+atrb+++=general
practitioner ^nn++++=practitioner.
. ^zz++++=EXTRAWORD
interview ^nn++++=Interview,
, ^zz++++=EXTRAWORD
c ^zz++++=C
rdoba ^nn++++=rdoba,
, ^zz++++=EXTRAWORD
june ^nr++++=June
2017 ^cd++++=2017).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
