The ^ati++++=The
study ^nn++++=study
did ^vbd+dod+aux++=did
not ^xnot++not++=not
recommend ^vb+vsua+++=recommend
the ^ati++++=the
use ^nn++++=use
of ^in++++=of
Ecd ^np+++??+=ECD
to ^to++++=to
exclude ^vbi++++=exclude
the ^ati++++=the
diagnosis ^nn++++=diagnosis
of ^in++++=of
Pe ^np+++??+=PE
due ^jj+cmpx+++=due
to ^to+jcmp+++=to
its ^pp$+it+++=its
low ^jj+atrb+++=low
accuracy ^nn++++=accuracy.
. ^zz++++=EXTRAWORD
Negative ^jj+atrb+++=Negative
Dd ^np+++??+=DD
associated ^vbd+++xvbn+=associated
with ^in++++=with
a ^at++++=a
low ^nn++++=low
modified ^vbd+++xvbn+=modified
Wells ^np++++=Wells
score ^nn++++=score
were ^vbd+bed+aux++=were
considered ^vpsv++agls+xvbnx+=considered
sufficient ^jj++++=sufficient
to ^to+jcmp+++=to
rule ^vb++++=rule
out ^rp+pl+++=out
the ^ati++++=the
diagnosis ^nn++++=diagnosis.
. ^zz++++=EXTRAWORD
However ^rb+cnj+++=However,
, ^zz++++=EXTRAWORD
in ^in++++=in
the ^ati++++=the
context ^nn++++=context
of ^in++++=of
Sars ^np+++??+=Sars-Cov-2
- ^zz++++=EXTRAWORD
cov ^nn+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
2 ^zz++++=EXTRAWORD
infection ^nn++++=infection,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
leads ^vbz++++=leads
to ^in++++=to
an ^at++++=an
increase ^nn++++=increase
in ^in++++=in
Dd ^np+++??+=DD
values ^nns++++=values,
, ^zz++++=EXTRAWORD
its ^pp$+it+++=its
usefulness ^nn++++=usefulness
becomes ^vbz++++=becomes
compromised ^vbd+++xvbn+=compromised,
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
does ^vbz+doz+vrb++=does
not ^xnot++not++=not
mean ^vb++++=mean
that ^tht+vcmp+++=that
its ^pp$+it+++=its
values ^nns++++=values
should ^md+nec+++=should
be ^vb+be+aux++=be
ignored ^vpsv++agls+xvbn+=ignored.
. ^zz++++=EXTRAWORD
