The ^ati++++=The
data ^nns++++=data
obtained ^vwbn+++xvbn+=obtained
through ^in++++=through
the ^ati++++=the
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
database ^nn+++??+=database
available ^jj++++=available
on ^in++++=on
the ^ati++++=the
website ^nn+++??+=website
of ^in++++=of
the ^ati++++=the
Minas ^np+++??+=Minas
Gerais ^np+++??+=Gerais
State ^nn++++=State
Health ^nn++++=Health
Secretariat ^nn++++=Secretariat
( ^zz++++=(SES-MG)
ses ^nns+++??+=EXTRAWORD
- ^zz++++=EXTRAWORD
mg ^nnu++++=EXTRAWORD
) ^zz++++=EXTRAWORD
( ^zz++++=(7)
7 ^zz++++=EXTRAWORD
) ^zz++++=EXTRAWORD
are ^vb+ber+aux++=are
as ^ql++++=as
follows ^vbz+vprv+++=follows:
: ^zz++++=EXTRAWORD
Incidence ^nn++++=Incidence
and ^cc++++=and
Mortality ^nn++++=Mortality
for ^in++++=for
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
per ^in++++=per
1000 ^cd++++=1000
inhabitants ^nns++++=inhabitants
among ^in++++=among
March ^nn++++=March
4 ^zz++++=4,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020
and ^cc++++=and
June ^nr++++=June
22 ^cd++++=22,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020;
; ^zz++++=EXTRAWORD
date ^nn++++=date
of ^in++++=of
the ^ati++++=the
first ^od++++=first
notification ^nn++++=notification
of ^in++++=of
the ^ati++++=the
disease ^nn++++=disease
in ^in++++=in
regard ^nn++++=regard
to ^in++++=to
the ^ati++++=the
municipalities ^nns+++??+=municipalities
that ^tht+rel+++=that
reported ^jj+atrb++xvbn+=reported
cases ^nns++++=cases
of ^in++++=of
Covid ^np+++??+=COVID-19
- ^zz++++=EXTRAWORD
19 ^cd++++=EXTRAWORD
until ^in++++=until
the ^ati++++=the
date ^nn++++=date
of ^in++++=of
july ^nr++++=July
10 ^cd++++=10,
, ^zz++++=EXTRAWORD
2020 ^cd++++=2020.
. ^zz++++=EXTRAWORD
