The ^ati++++=The
co ^nn++++=co-authorship
- ^zz++++=EXTRAWORD
authorship ^nn++++=EXTRAWORD
analysis ^nn++++=analysis
made ^vbd+++xvbn+=made
it ^pp3+it+++=it
possible ^jj++++=possible
to ^to+jcmp+++=to
verify ^vbi+vpub+++=verify
the ^ati++++=the
strength ^nn++++=strength
of ^in++++=of
scientific ^jj+atrb+++=scientific
collaboration ^nn++++=collaboration
between ^in++++=between
those ^dt+dem+++=those
authors ^nns++++=authors/co-authors
who ^whp+rel+subj++=who
produced ^vbd+++xvbn+=produced
at ^rb++++=at
least ^ql++++=least
5 ^zz++++=5
documents ^nns++++=documents
with ^in++++=with
at ^in++++=at
least ^ql++++=least
10 ^cd++++=10
citations ^nns+++??+=citations,
, ^zz++++=EXTRAWORD
the ^ati++++=the
majority ^nn++++=majority
of ^in++++=of
which ^whp+rel+pied++=which
make ^vb++++=make
up ^rp++++=up
the ^ati++++=the
Elite ^nn++++=Elite
Group ^nn++++=Group.
. ^zz++++=EXTRAWORD
Co ^nn++++=Co-authorship
- ^zz++++=EXTRAWORD
authorship ^nn++++=EXTRAWORD
analysis ^nn++++=analysis
is ^vbz+bez+vrb++=is
an ^at++++=an
important ^jj+atrb+++=important
bibliometric ^nn+++??+=bibliometric
indicator ^nn++++=indicator,
, ^zz++++=EXTRAWORD
being ^vbg+beg++xvbg+=being
one ^pn++++=one
of ^in++++=of
the ^ati++++=the
most ^ql+emph+++=most
researched ^jj+atrb++xvbn+=researched
attributes ^nns++++=attributes
in ^in++++=in
the ^ati++++=the
utilization ^nn+++??+=utilization
of ^in++++=of
Social ^jj+atrb+++=Social
Network ^nn++++=Network
Analysis ^nn++++=Analysis
( ^zz++++=(SNA),
sna ^nn+++??+=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
as ^ql++++=as
it ^pp3+it+++=it
provides ^vbz+vsua+++=provides
the ^ati++++=the
researcher ^nn++++=researcher
with ^in++++=with
a ^at++++=a
broad ^jj+atrb+++=broad
view ^nn++++=view
of ^in++++=of
the ^ati++++=the
invisible ^jj+atrb+++=invisible
schools ^nns++++=schools
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
vertices ^nns++++=vertices
of ^in++++=of
research ^nn++++=research
are ^vb+ber+aux++=are
immersed ^vpsv++agls+xvbnx+=immersed,
, ^zz++++=EXTRAWORD
besides ^rb+cnj+++=besides
a ^at++++=a
series ^nn++++=series
of ^in++++=of
other ^ap++++=other
findings ^nns++++=findings
regarding ^in++++=regarding
union ^nn++++=union
relations ^nns++++=relations
in ^in++++=in
the ^ati++++=the
scientific ^jj+atrb+++=scientific
field ^nn++++=field
8 ^zz++++=8-10.
- ^zz++++=EXTRAWORD
10 ^cd++++=EXTRAWORD
. ^zz++++=EXTRAWORD
Teamwork ^np+++??+=Teamwork
becomes ^vbz++++=becomes
essential ^jj++++=essential,
, ^zz++++=EXTRAWORD
considering ^vbg+++xvbg+=considering
the ^ati++++=the
multifaceted ^nn+++??+=multifaceted
nature ^nn++++=nature
of ^in++++=of
contemporary ^jj+atrb+++=contemporary
research ^nn++++=research
and ^cc++++=and
the ^ati++++=the
cost ^nn++++=cost
implications ^nns++++=implications.
. ^zz++++=EXTRAWORD
