The ^ati++++=The
professionals ^nns++++=professionals
who ^whp+rel+subj++=who
are ^vb+ber+vrb++=are
members ^nns++++=members
of ^in++++=of
the ^ati++++=the
Network ^nn++++=Network
tend ^vb++++=tend
to ^to+vcmp+++=to
show ^vbi+vprv+tht0++=show
their ^pp$+pp3+++=their
membership ^nn++++=membership
openly ^rb++++=openly
and ^cc++++=and
they ^pp3a+pp3+++=they
take ^vb++++=take
part ^nn++++=part
in ^in++++=in
the ^ati++++=the
occupation ^nn++++=occupation
of ^in++++=of
public ^jj+atrb+++=public
space ^nn++++=space,
, ^zz++++=EXTRAWORD
such ^abl++++=such
as ^ql++++=as
in ^in++++=in
demonstrations ^vb++++=demonstrations
that ^tht+vcmp+subj++=that
commemorate ^vb++++=commemorate
significant ^jj+atrb+++=significant
dates ^nns++++=dates
for ^in++++=for
the ^ati++++=the
feminist ^nn+++??+=feminist
movement ^nn++++=movement
or ^cc++++=or
by ^in++++=by
attending ^xvbg+++xvbg+=attending
the ^ati++++=the
national ^jj+atrb+++=national
meetings ^nns++++=meetings
of ^in++++=of
the ^ati++++=the
organization ^nn++++=organization.
. ^zz++++=EXTRAWORD
All ^abn++++=All
these ^dt+dem+++=these
actions ^nns++++=actions
are ^vb+ber+vrb++=are
in ^in++++=in
line ^nn++++=line
with ^in++++=with
pro ^nn++++=pro-choice
- ^zz++++=EXTRAWORD
choice ^nn++++=EXTRAWORD
activism ^nn++++=activism.
. ^zz++++=EXTRAWORD
