The ^ati++++=The
steps ^nns++++=steps
of ^in++++=of
the ^ati++++=the
conidial ^nn+++??+=conidial
production ^nn++++=production
were ^vbd+bed+aux++=were
followed ^vpsv++agls+xvbnx+=followed
and ^cc++++=and
morphological ^jj+atrb+++=morphological
relevant ^jj+atrb+++=relevant
features ^nns++++=features
were ^vbd+bed+aux++=were
searched ^vpsv++agls+xvbnx+=searched
to ^to++++=to
identify ^vbi++++=identify
the ^ati++++=the
taxa ^nn+++??+=taxa
by ^in++++=by
specific ^jj+atrb+++=specific
identification ^nn++++=identification
keys ^nns++++=keys
( ^zz++++=(Ingold
ingold ^nn+++??+=EXTRAWORD
1975 ^cd+date+++=1975,
, ^zz++++=EXTRAWORD
Marvanov ^np+++??+=Marvanov
1997 ^cd+date+++=1997,
, ^zz++++=EXTRAWORD
Santos ^np++++=Santos-Flores
- ^zz++++=EXTRAWORD
flores ^nns+++??+=EXTRAWORD
& ^zz++++=&
Betancourt ^np+++??+=Betancourt-L
- ^zz++++=EXTRAWORD
l ^zz++++=EXTRAWORD
pez ^np++++=pez
1997 ^cd+date+++=1997).
) ^zz++++=EXTRAWORD
. ^zz++++=EXTRAWORD
For ^in++++=For
documentation ^nn++++=documentation
and ^cc++++=and
exsitu ^jj+atrb++??+=exsitu
preservation ^nn++++=preservation
purposes ^nns++++=purposes,
, ^zz++++=EXTRAWORD
slides ^vbz++++=slides
were ^vbd+bed+aux++=were
also ^rb++splt++=also
prepared ^vpsv++agls+xvbnx+=prepared
with ^in++++=with
Pvlg ^np+++??+=PVLG
( ^zz++++=(polyvinyl
polyvinyl ^nn++++=EXTRAWORD
alcohol ^nn++++=alcohol
lactoglycerol ^nn+++??+=lactoglycerol)
) ^zz++++=EXTRAWORD
resin ^nn++++=resin,
, ^zz++++=EXTRAWORD
deposited ^j+++xvbn+=deposited
at ^rb++++=at
the ^ati++++=the
Herbarium ^np+++??+=Herbarium
Maria ^&fw++++=Maria
Eneida ^np+++??+=Eneida
Kaufmann ^np+++??+=Kaufmann
Fidalgo ^np+++??+=Fidalgo
in ^in++++=in
the ^ati++++=the
Instituto ^np+++??+=Instituto
de ^&fw++++=de
Bot ^np+++??+=Bot
nica ^nn+++??+=nica,
, ^zz++++=EXTRAWORD
in ^in++++=in
municipality ^nn++++=municipality
of ^in++++=of
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo,
, ^zz++++=EXTRAWORD
S ^zz++++=S
o ^zz++++=o
Paulo ^np+++??+=Paulo
State ^nn++++=State,
, ^zz++++=EXTRAWORD
Brazil ^np++++=Brazil.
. ^zz++++=EXTRAWORD
Digital ^jj+atrb+++=Digital
images ^nns++++=images
were ^vbd+bed+aux++=were
obtained ^vpsv++agls+xvbnx+=obtained
with ^in++++=with
the ^ati++++=the
aid ^nn++++=aid
of ^in++++=of
an ^at++++=an
optical ^jj+atrb+++=optical
microscope ^nn++++=microscope
Leica ^np+++??+=Leica
Dm ^np+++??+=DM
Lb2 ^np+++??+=LB2,
, ^zz++++=EXTRAWORD
equipped ^vbd+++xvbn+=equipped
with ^in++++=with
a ^at++++=a
leica ^np++++=Leica
dfrc ^np++++=DFRC
280 ^cd++++=280
digital ^jj+atrb+++=digital
camera ^nn++++=camera.
. ^zz++++=EXTRAWORD
