The ^ati++++=The
negative ^jj+atrb+++=negative
correlations ^nns++++=correlations
observed ^vbd+++xvbn+=observed
when ^wrb+who+++=when
analyzing ^nn+++??+=analyzing
the ^ati++++=the
time ^nn++++=time
elapsed ^vwbn+++xvbn+=elapsed
between ^in++++=between
the ^ati++++=the
first ^od++++=first
notified ^vwbn+++xvbn+=notified
case ^nn++++=case
in ^in++++=in
the ^ati++++=the
municipality ^nn++++=municipality
and ^cc++++=and
the ^ati++++=the
first ^od++++=first
notified ^vwbn+++xvbn+=notified
case ^nn++++=case
in ^in++++=in
the ^ati++++=the
state ^nn++++=state
may ^md+pos+++=may
indicate ^vb+vprv+++=indicate
that ^tht+vcmp+++=that
there ^ex+pex+++=there
is ^vbz+bez+vrb++=is
heterogeneity ^nn+++??+=heterogeneity
in ^in++++=in
the ^ati++++=the
date ^nn++++=date
of ^in++++=of
introduction ^nn++++=introduction
of ^in++++=of
the ^ati++++=the
virus ^nn++++=virus
in ^in++++=in
the ^ati++++=the
territory ^nn++++=territory,
, ^zz++++=EXTRAWORD
especially ^rb++++=especially
when ^wrb+who+++=when
considering ^vbg+++xvbg+=considering
the ^ati++++=the
incidence ^nn++++=incidence
and ^cc++++=and
mortality ^nn++++=mortality
rates ^nns++++=rates
that ^tht+rel+subj++=that
tend ^vb++++=tend
to ^to+vcmp+++=to
be ^vbi++vrb++=be
lower ^jjr+pred+++=lower
the ^ati++++=the
later ^rbr+tm+++=later
the ^ati++++=the
first ^od++++=first
case ^nn++++=case
is ^vbz+bez+aux++=is
reported ^vpsv++agls+xvbnx+=reported.
. ^zz++++=EXTRAWORD
Candido ^np+++??+=Candido
et ^&fw++++=et
al ^&fw++++=al.
. ^zz++++=EXTRAWORD
( ^zz++++=(2020)
2020 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
( ^zz++++=(16)
16 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
established ^vbd+vprv++xvbn+=established
the ^ati++++=the
spatio ^nn+++??+=spatio-temporal
- ^zz++++=EXTRAWORD
temporal ^jj+atrb+++=EXTRAWORD
flow ^nn++++=flow
of ^in++++=of
Covid19 ^np+++??+=COVID19
in ^in++++=in
the ^ati++++=the
Brazilian ^jj+atrb+++=Brazilian
territory ^nn++++=territory
and ^cc++++=and
described ^xvbn+++xvbn+=described
that ^dt+dem+++=that
the ^ati++++=the
health ^nn++++=health
macro ^nn+++??+=macro-regions
- ^zz++++=EXTRAWORD
regions ^nns++++=EXTRAWORD
of ^in++++=of
the ^ati++++=the
Northern ^jj+atrb+++=Northern
Triangle ^nn++++=Triangle,
, ^zz++++=EXTRAWORD
Central ^jj+atrb+++=Central,
, ^zz++++=EXTRAWORD
Central ^jj+atrb+++=Central
South ^np+pl+++=South,
, ^zz++++=EXTRAWORD
South ^nr+pl+++=South
and ^cc++++=and
Southeast ^np+++??+=Southeast
are ^vb+ber+vrb++=are
those ^dt+dem+++=those
in ^in++++=in
which ^whp+rel+pied++=which
the ^ati++++=the
virus ^nn++++=virus
first ^od++++=first
entered ^vprf+++xvbn+=entered
the ^ati++++=the
territory ^nn++++=territory
of ^in++++=of
Minas ^np+++??+=Minas
Gerais ^np+++??+=Gerais.
. ^zz++++=EXTRAWORD
This ^dt+pdem+++=This
is ^vbz+bez+vrb++=is
in ^in++++=in
agreement ^nn++++=agreement
with ^in++++=with
the ^ati++++=the
findings ^nns++++=findings
of ^in++++=of
studies ^nns++++=studies
in ^in++++=in
Brazil ^np++++=Brazil
( ^zz++++=(19)
19 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
and ^cc++++=and
China ^np++++=China
( ^zz++++=(15),
15 ^cd++++=EXTRAWORD
) ^zz++++=EXTRAWORD
, ^zz++++=EXTRAWORD
which ^whp+rel+subj++=which
demonstrated ^vprf+++xvbn+=demonstrated
that ^tht+vcmp+++=that
the ^ati++++=the
most ^ql+emph+++=most
affluent ^jj+atrb+++=affluent
regions ^nns++++=regions
receive ^vb++++=receive
the ^ati++++=the
virus ^nn++++=virus
before ^in++++=before
other ^ap++++=other
regions ^nns++++=regions.
. ^zz++++=EXTRAWORD
